X,Y,OBJECTID,Objecttype,Type_fietsstalling,Ligging,Straatnaam,Huisnummer,Aanvulling,District,Postcode,Fietspomp,Objectcode,Aantal_plaatsen,Aantal_rijen,Latitude,Longitude
488242.460970294,6654445.30881136,525452,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Berendrechtstraat,52-54,,Antwerpen,2020,,FS_0007705,3,1,51.18703689760812,4.38595665045744
488331.72418212,6654333.9916406,525453,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Zandvlietstraat,40,,Antwerpen,2020,,FS_0007706,5,1,51.186410126289566,4.386758515532369
488356.258375365,6654333.27725265,525454,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Abdijstraat,212,,Antwerpen,2020,,FS_0007707,3,1,51.18640610390075,4.386978909940124
488487.624735806,6654344.9936407,525455,FIETSSTALLING,NIETJE_ENKEL,PARKEERZONE,Boomsesteenweg,384,,Antwerpen,2020,,FS_0007708,1,1,51.186472073429584,4.388158994034157
488526.2452245,6654197.09827582,525456,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Boomsesteenweg,406 ,,Antwerpen,2020,,FS_0007709,3,1,51.18563933652704,4.3885059277868965
489117.404175855,6651940.76596596,525457,FIETSSTALLING,RIK_GROEP,VOETPAD,Heistraat,83,naast 83,Wilrijk,2610,,FS_0007710,3,1,51.172933007816575,4.393816399000359
489009.122121561,6651452.28449877,525458,FIETSSTALLING,RIK_GROEP,VOETPAD,Bist,32,,Wilrijk,2610,,FS_0007711,4,1,51.17018170800878,4.392843684756678
492153.40529884,6662095.4657412,525459,FIETSSTALLING,NMBS_VAST_DUBBELZIJDIG,PARK,Viaduct-Dam,2,to 2 parkspoor noord,Antwerpen,2060,,FS_0007712,6,1,51.23009068642032,4.421089261114175
492360.365925224,6662207.55141791,525460,FIETSSTALLING,NMBS_VAST_DUBBELZIJDIG,PARK,Viaduct-Dam,40,to 40 park spoor noord,Antwerpen,2060,,FS_0007713,5,1,51.230721186481205,4.422948420053091
492738.568878924,6662100.82766032,525461,FIETSSTALLING,NIETJE_GROEP,PARK,Damplein,31-37,park spoor noord,Antwerpen,2060,,FS_0007714,11,1,51.230120848279384,4.42634587499117
492196.347277713,6662309.54462992,525462,FIETSSTALLING,NIETJE_GROEP,PARK,Hardenvoort,55-57,park spoor noord,Antwerpen,2060,,FS_0007715,10,1,51.23129490728875,4.4214750154736935
493343.447750453,6657960.78797468,525463,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Korte Altaarstraat,19,,Antwerpen,2018,,FS_0007716,3,1,51.206826417840176,4.431779594344525
493702.580952749,6658165.23071243,525464,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Tweelingenstraat,45,,Antwerpen,2018,,FS_0007717,2,1,51.207977016120424,4.435005742791097
493917.171837271,6658859.29167654,525465,FIETSSTALLING,NIETJE_GROEP,VOETPAD,'s-Herenstraat,40,,Borgerhout,2140,,FS_0007719,4,1,51.21188295828882,4.436933445505086
494018.821635931,6659053.71766277,525466,FIETSSTALLING,RIK_GROEP,VOETPAD,Blijde-Inkomststraat,28,,Borgerhout,2140,,FS_0007721,5,1,51.2129770630861,4.437846581182725
493468.12130236,6658654.53455803,525467,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Montensstraat,23-25,,Borgerhout,2140,,FS_0007722,8,1,51.21073068839694,4.43289955591656
494310.484319122,6658485.92685653,525468,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Luitenant Naeyaertplein,13-14,to 13-14,Borgerhout,2140,,FS_0007723,7,1,51.209781827562345,4.440466631643903
494360.311835167,6658439.16567489,525469,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Luitenant Naeyaertplein,,to engelselei,Borgerhout,2140,,FS_0007724,3,1,51.20951866972709,4.440914239836232
494134.710403798,6658579.41763923,525470,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Sterlingerstraat,93,od hoek,Borgerhout,2140,,FS_0007725,4,1,51.210307960998,4.438887627697053
493071.735626665,6658888.02651957,525471,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Kroonstraat,166,,Borgerhout,2140,,FS_0007726,6,1,51.21204466119965,4.429338762807731
492965.351423252,6659021.69028472,525472,FIETSSTALLING,BUISBEUGEL_ENKEL,VOETPAD,Bloemstraat,59,to 59,Borgerhout,2140,,FS_0007727,1,1,51.212796835324774,4.428383097248584
492963.441536546,6659008.37385824,525473,FIETSSTALLING,BUISBEUGEL_ENKEL,VOETPAD,Bloemstraat,53,to 53,Borgerhout,2140,,FS_0007728,1,1,51.21272189955017,4.428365940444394
493594.494292825,6659105.51348157,525474,FIETSSTALLING,NIETJE_GROEP,PLEIN,Moorkensplein,18,,Borgerhout,2140,,FS_0007729,3,1,51.21326853236088,4.434034783804906
492789.092979367,6656108.12961201,525475,FIETSSTALLING,RIK_GROEP,VOETPAD,Vredestraat,93,to 124,Berchem,2600,,FS_0007730,2,1,51.19639839536672,4.426799740707613
492796.570700676,6656125.3764721,525476,FIETSSTALLING,RIK_GROEP,VOETPAD,Vredestraat,93,to 128,Berchem,2600,,FS_0007731,2,1,51.19649548332219,4.426866914221036
493102.20589485,6656284.93294847,525477,FIETSSTALLING,RIK_GROEP,VOETPAD,Arthur Sterckstraat,54,to 54,Berchem,2600,,FS_0007732,3,1,51.19739366679859,4.429612481883949
493403.065958889,6659526.00160839,525478,FIETSSTALLING,BUISBEUGEL_ENKEL,VOETPAD,Turnhoutsebaan,101,thv 101 hoek laar,Borgerhout,2140,,FS_0007733,1,1,51.215634666061796,4.432315153823024
494192.804842388,6659215.20207368,525479,FIETSSTALLING,BUISBEUGEL_GROEP,VOETPAD,Turnhoutsebaan,272,hoek prins leopoldstraat,Borgerhout,2140,,FS_0007734,2,1,51.2138857740545,4.439409498918129
494264.02351636,6659198.6152672,525480,FIETSSTALLING,BUISBEUGEL_GROEP,VOETPAD,Turnhoutsebaan,284,,Borgerhout,2140,,FS_0007735,5,1,51.213792436998375,4.440049267151567
494283.285315913,6659194.06077718,525481,FIETSSTALLING,BUISBEUGEL_GROEP,VOETPAD,Turnhoutsebaan,286,,Borgerhout,2140,,FS_0007736,5,1,51.21376680799978,4.440222298840948
494558.074336901,6660644.21931254,525482,FIETSSTALLING,RIK_GROEP,VOETPAD,Guldensporenstraat,42,thv 42 od hoek,Borgerhout,2140,,FS_0007737,2,1,51.22192641047303,4.442690770615566
494616.830292892,6660446.89884268,525483,FIETSSTALLING,RIK_GROEP,VOETPAD,Guldensporenstraat,74,,Borgerhout,2140,,FS_0007738,2,1,51.2208162330072,4.443218584348564
494630.49876117,6660401.9513837,525484,FIETSSTALLING,RIK_GROEP,VOETPAD,Guldensporenstraat,84,,Borgerhout,2140,,FS_0007739,4,1,51.22056334289935,4.44334137028821
494748.248814569,6659881.54064385,525485,FIETSSTALLING,RIK_GROEP,VOETPAD,Zendelingenstraat,8,,Borgerhout,2140,,FS_0007740,3,1,51.2176352290926,4.444399137014952
494650.261927063,6664530.9776142,525486,FIETSSTALLING,BUISBEUGEL_GROEP,VOETPAD,Wuytslei,7,thv 7 to 2 hoek bredabaan,Merksem,2170,,FS_0007742,2,1,51.243788889161614,4.443518905828053
494527.87746412,6665267.82627183,525487,FIETSSTALLING,NIETJE_GROEP,PARK,Burgemeester Léon Comettepad,204,to kunstacademie toegang park,Merksem,2170,,FS_0007744,4,1,51.247932389834396,4.442419507492048
494754.126435585,6666619.69212539,525488,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Pastoor Bampsstraat,4,thv 4 aan kerk,Merksem,2170,,FS_0007745,12,1,51.255533329020246,4.444451936582881
494751.61925877,6666622.39850318,525489,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Pastoor Bampsstraat,4,thv 4 aan kerk,Merksem,2170,,FS_0007746,6,1,51.25554854451617,4.444429414230353
495138.408373111,6666016.98319604,525490,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Laaglandlaan,13,,Merksem,2170,,FS_0007747,4,1,51.2521447205438,4.447903999961788
494447.162593831,6664312.15825563,525491,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Bredabaan,1-3,,Merksem,2170,,FS_0007748,12,1,51.24255833642611,4.441694433475686
494184.013350174,6663749.33720352,525492,FIETSSTALLING,BUISBEUGEL_GROEP,PARKEERZONE,Minister Delbekelaan,33,,Merksem,2170,,FS_0007749,2,1,51.23939310422907,4.439330523599869
493381.387409332,6665095.36693668,525493,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Laarsebaan,8,,Merksem,2170,,FS_0253739,1,1,51.24696263748651,4.432120412098977
495030.676799532,6666737.94172771,525494,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Laaglandlaan,164,,Merksem,2170,,FS_0007751,1,1,51.256198134073706,4.446936230770506
494728.290361442,6664537.26648675,525495,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Bredabaan,425,,Merksem,2170,,FS_0007752,5,1,51.24382425478409,4.4442198471800385
494820.17134827,6664602.18940354,525496,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Bredabaan,441,,Merksem,2170,,FS_0007753,5,1,51.244189348741926,4.445045228127915
494648.007580487,6663433.69160285,525497,FIETSSTALLING,BUISBEUGEL_GROEP,VOETPAD,Emiel Lemineurstraat,65,to 65,Merksem,2170,,FS_0007754,5,1,51.23761785920875,4.443498654688203
494564.809164258,6663717.4619689,525498,FIETSSTALLING,BUISBEUGEL_GROEP,PLEIN,Minister Schollaertstraat,1,to 1 oh plein,Merksem,2170,,FS_0007755,5,1,51.23921383554971,4.442751270599073
495785.156684851,6664789.62388309,525499,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Bredabaan,561B,boekenborgh aan jeugdhuis,Merksem,2170,,FS_0007756,10,1,51.24524337009004,4.453713838895934
495790.390199018,6664785.45162445,525500,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Bredabaan,561B,boekenborgh aan jeugdhuis,Merksem,2170,,FS_0007757,10,1,51.24521990802256,4.453760852353592
495941.620493985,6665497.3892086,525501,FIETSSTALLING,NIETJE_GROEP,PLEIN,Molenlei,2,to 2 oh plein,Merksem,2170,,FS_0007758,4,1,51.24922320848034,4.4551193772075
495718.383478293,6665308.70528225,525502,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Bredabaan,714-716,,Merksem,2170,,FS_0007759,2,1,51.248162252713456,4.453114004975727
496875.249946945,6660753.79856377,525503,FIETSSTALLING,BUISBEUGEL_ENKEL,PLEIN,Lundenstraat,83,od hoek,Deurne,2100,,FS_0007761,1,1,51.2225429209338,4.463506313280481
495226.672902271,6661564.51117436,525504,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Ten Eekhovelei,187189,,Deurne,2100,,FS_0007762,2,1,51.22710386371475,4.448696893717688
494976.5155787,6661835.89968869,525505,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Ten Eekhovelei,307-309,,Deurne,2100,,FS_0007763,2,1,51.228630552224054,4.4464496922457055
496684.900464688,6659425.67053381,525506,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Cornelissenlaan,160,aan sterckshof,Deurne,2100,,FS_0007765,15,1,51.21507010293314,4.461796374788124
496983.257633381,6657626.93119371,525507,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Sint-Rochusstraat,90-92,to 90-92,Deurne,2100,,FS_0007767,3,1,51.20494741897355,4.46447656283576
496728.673182215,6658060.17040477,525508,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Gabriël Vervoortstraat,8,ingang zwembad,Deurne,2100,,FS_0007768,6,1,51.20738574309892,4.462189591799944
496722.559977692,6658062.92438723,525509,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Gabriël Vervoortstraat,8,ingang zwembad,Deurne,2100,,FS_0007770,6,1,51.20740124244158,4.462134675949364
496859.0100141,6657224.89069767,525510,FIETSSTALLING,P_BEUGEL_GROEP,VOETPAD,Boekenberglei,6,to 6 middenberm,Deurne,2100,,FS_0007771,5,1,51.20268456961333,4.463360427481604
496742.806709572,6656386.67331593,525511,FIETSSTALLING,NIETJE_GROEP,PARK,Van Baurscheitlaan,48-50,to 48-50 boekenbergpark speeltuin,Deurne,2100,,FS_0007772,10,1,51.197966379735625,4.462316555436376
496706.442090316,6656297.18905408,525512,FIETSSTALLING,NIETJE_GROEP,PARK,Van Baurscheitlaan,48-50,to 48-50 boekenbergpark speeltuin,Deurne,2100,,FS_0007773,20,1,51.197462658770895,4.461989886503588
491422.690205264,6671004.43226923,525513,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Oorderseweg,64,,Ekeren,2180,,FS_0007774,3,1,51.28017812258112,4.4145251357452135
491104.695209449,6671256.1471607,525514,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Oorderseweg,152,,Ekeren,2180,,FS_0007775,3,1,51.281592505764564,4.411668538095071
491098.4411033,6671247.34503891,525515,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Oorderseweg,171,thv 171,Ekeren,2180,,FS_0007776,2,1,51.281543047474685,4.4116123565036505
491749.723323555,6670477.89909259,525516,FIETSSTALLING,NIETJE_GROEP,PLEIN,Steenstraat,20,to 21 vh pleintje,Ekeren,2180,,FS_0007777,6,1,51.277219397669626,4.4174629242309535
491216.845480037,6670210.20827029,525517,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Groot Hagelkruis,146,,Ekeren,2180,,FS_0007778,5,1,51.27571510123876,4.412676001116945
491311.34727712,6670304.25826108,525518,FIETSSTALLING,BUISBEUGEL_ENKEL,VOETPAD,Voetboogstraat,2,to 2 hoek groot hagelkruis,Ekeren,2180,,FS_0007779,1,1,51.276243623534526,4.413524925203909
491315.914698431,6670299.70406769,525519,FIETSSTALLING,BUISBEUGEL_ENKEL,VOETPAD,Voetboogstraat,2,to 2 hoek groot hagelkruis,Ekeren,2180,,FS_0007780,1,1,51.27621803097944,4.413565955047636
491569.961561767,6670624.95214973,525520,FIETSSTALLING,NIETJE_GROEP,PARK,Groot Hagelkruis,41,thv 41 pad ingang park,Ekeren,2180,,FS_0007781,2,1,51.27804574567788,4.4158480968498095
491565.952732358,6670637.39701014,525521,FIETSSTALLING,NIETJE_GROEP,PARK,Groot Hagelkruis,41,thv 41 pad ingang park,Ekeren,2180,,FS_0007782,2,1,51.27811567748,4.415812084922514
491837.226500913,6670487.35397275,525522,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Markt,15,to 15 naast kerk,Ekeren,2180,,FS_0007783,5,1,51.27727252874552,4.4182489786472505
491864.914512867,6670493.5965001,525523,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Markt,4,to 4 naast kerk,Ekeren,2180,,FS_0007784,8,1,51.27730760818284,4.418497704290503
494356.072100975,6671094.72452755,525524,FIETSSTALLING,BUISBEUGEL_ENKEL,VOETPAD,Weegbreelaan,31,to 31 naast school ah pad,Ekeren,2180,,FS_0007785,1,1,51.2806854787884,4.44087615365598
494356.423635085,6671092.02229764,525525,FIETSSTALLING,BUISBEUGEL_ENKEL,VOETPAD,Weegbreelaan,31,to 31 naast school ah pad,Ekeren,2180,,FS_0007786,1,1,51.280670294919936,4.440879311540619
492053.61890413,6671106.85866813,525526,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Driehoekstraat,44,to 44 aan bibliotheek,Ekeren,2180,,FS_0007787,14,1,51.28075366063577,4.420192864679023
492121.727865323,6671193.46501692,525527,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Geestenspoor,11,to 11 toegang parking,Ekeren,2180,,FS_0007788,6,1,51.2812402995661,4.420804697887275
491510.23718856,6671839.37529649,525528,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Wilgehoevestraat,13-15,to 13-15,Ekeren,2180,,FS_0007789,6,1,51.28486949083433,4.415311583676947
491153.32140586,6673893.05045534,525529,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Klein Heiken,2,naast 2 to 13,Ekeren,2180,,FS_0007790,2,1,51.29640661843537,4.412105354649518
491161.510246091,6673910.47845193,525530,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Klein Heiken,2,naast 2 to 13,Ekeren,2180,,FS_0007791,6,1,51.296504512956716,4.412178916252905
489862.357167767,6655849.23814989,525531,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Desguinlei,186,,Antwerpen,2018,,FS_0007792,5,1,51.19494098998158,4.400508425586211
488868.904886263,6657360.53633257,525532,FIETSSTALLING,NIETJE_GROEP,PLEIN,Troonplaats,,to Jan v Beersstraat,Antwerpen,2018,,FS_0007793,2,1,51.20344805149406,4.391584091901026
490873.732754396,6658640.9793678,525533,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Van Breestraat,8-10,,Antwerpen,2018,,FS_0007794,2,1,51.21065440559882,4.409593767060753
489241.272597847,6658484.73028543,525534,FIETSSTALLING,RIK_GROEP,VOETPAD,Karel Rogierstraat,40,,Antwerpen,2000,,FS_0007797,2,1,51.209775093639614,4.394929127967311
489680.887507811,6658282.62933561,525535,FIETSSTALLING,RIK_GROEP,VOETPAD,Verbondstraat,79,,Antwerpen,2000,,FS_0007798,4,1,51.20863771945055,4.398878255894786
490483.610497479,6658997.21030893,525536,FIETSSTALLING,RIK_GROEP,VOETPAD,Sint-Jorispoort,20,,Antwerpen,2000,,FS_0007799,4,1,51.212659078607345,4.4060892392001145
490198.837349418,6659682.4803122,525537,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Everdijstraat,37,,Antwerpen,2000,,FS_0007801,6,1,51.2165151581786,4.403531078486015
490352.310575386,6660633.72540796,525538,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Minderbroedersrui,56,,Antwerpen,2000,,FS_0007802,3,1,51.221867369647775,4.404909751931917
489451.945252112,6660603.5793219,525539,FIETSSTALLING,P_BEUGEL_GROEP,VOETPAD,Steenplein,4,,Antwerpen,2000,,FS_0007805,12,1,51.22169776126171,4.396821632620035
489514.99719,6660686.19320821,525540,FIETSSTALLING,P_BEUGEL_GROEP,PLEIN,Steenplein,1,to 1 voor de helling nh steen,Antwerpen,2000,,FS_0007806,4,1,51.22216256332482,4.397388037815015
489476.180229072,6660593.52920688,525541,FIETSSTALLING,P_BEUGEL_GROEP,VOETPAD,Steenplein,4,to 4 ad wandelpromenade,Antwerpen,2000,,FS_0007807,7,1,51.22164121700676,4.397039339122169
489245.412374379,6659600.24186158,525542,FIETSSTALLING,BUISBEUGEL_GROEP,VOETPAD,Kloosterstraat,46,,Antwerpen,2000,,FS_0007808,2,1,51.216052411637364,4.394966316212627
489227.138382342,6659478.60859129,525543,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Korte Vlierstraat,2,,Antwerpen,2000,,FS_0007809,2,1,51.21536798633603,4.394802158149139
491046.005572656,6662180.98391965,525544,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Napelsstraat,120,to 120,Antwerpen,2000,,FS_0007810,5,1,51.230571740787454,4.411141320117566
491046.265568085,6662122.16918549,525545,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Napelsstraat,130,to 130,Antwerpen,2000,,FS_0007811,5,1,51.23024089839752,4.411143655696242
487699.279671283,6655498.78294354,525546,FIETSSTALLING,RIK_GROEP,MIDDENBERM,Sint-Bernardsesteenweg,224,middenberm,Antwerpen,2020,,FS_0007814,2,1,51.192968061581276,4.381077169827945
487644.175788138,6654860.33699995,525547,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Abdijstraat,59-61,,Antwerpen,2020,,FS_0007815,1,1,51.1893736386514,4.380582163223511
487653.465260452,6654853.79717855,525548,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Abdijstraat,63,,Antwerpen,2020,,FS_0007816,2,1,51.18933681829031,4.380665611973121
487852.505417547,6654720.26903539,525549,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Kanunnikenstraat,26,,Antwerpen,2020,,FS_0252528,1,1,51.18858502459254,4.382453620125841
488535.583998292,6654221.55848871,525550,FIETSSTALLING,BUISBEUGEL_GROEP,VOETPAD,Boomsesteenweg,369,,Antwerpen,2020,,FS_0007821,4,1,51.18577706278717,4.38858981941922
492124.998889551,6662097.2219634,525551,FIETSSTALLING,NMBS_VAST_DUBBELZIJDIG,PARK,Viaduct-Dam,2,to 2 parkspoor noord,Antwerpen,2060,,FS_0007822,6,1,51.230100565520864,4.420834081997862
492336.025940819,6662220.38135135,525552,FIETSSTALLING,NMBS_VAST_DUBBELZIJDIG,PARK,Viaduct-Dam,40,to 40 park spoor noord,Antwerpen,2060,,FS_0007823,6,1,51.23079335638097,4.422729770253029
492629.667428671,6662136.2965348,525553,FIETSSTALLING,NIETJE_GROEP,PARK,Damplein,31-37,in Park Spoor Noord thv Parkloods Noord WDT 31-37,Antwerpen,2060,,FS_0007824,18,2,51.23032036723882,4.425367596618919
492168.763646782,6662321.171097,525554,FIETSSTALLING,NIETJE_GROEP,PARK,Hardenvoort,55-57,park spoor noord,Antwerpen,2060,,FS_0007825,10,1,51.23136030673668,4.4212272275011255
493568.444769156,6658131.02054406,525555,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Schorpioenstraat,24,od hoek,Antwerpen,2018,,FS_0007826,3,1,51.207784484207046,4.433800776952347
493576.669075257,6658120.03660673,525556,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Dolfijnstraat,49,,Antwerpen,2018,,FS_0007827,2,1,51.20772266737273,4.433874657151065
493611.791672773,6658168.10006004,525557,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Dolfijnstraat,53,,Antwerpen,2018,,FS_0007828,2,1,51.20799316452776,4.434190168812731
493620.55056852,6658161.98740336,525558,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Dolfijnstraat,53,to 53,Antwerpen,2018,,FS_0007829,1,1,51.2079587630878,4.434268851311947
493520.581354924,6658024.65734724,525559,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Dolfijnstraat,38,,Antwerpen,2018,,FS_0007830,2,1,51.20718587605442,4.4333708125868
491219.858517952,6656995.40836142,525560,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Mechelsesteenweg,245,to 245,Antwerpen,2018,,FS_0007832,32,1,51.20139289875088,4.412703067697051
492170.122069606,6655929.44540949,525561,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Willem Van Laarstraat,21,,Berchem,2600,,FS_0007833,2,1,51.195392514211576,4.421239430420976
492793.06052709,6656707.99880724,525562,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Weidestraat,51-53,,Berchem,2600,,FS_0007834,5,1,51.199775125999246,4.426835381795214
492592.167025607,6656698.44877849,525563,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Generaal Drubbelstraat,51,,Berchem,2600,,FS_0007835,1,1,51.199721369760574,4.4250307247665885
492520.350113847,6656506.79588518,525564,FIETSSTALLING,P_BEUGEL_GROEP,PLEIN,Maloustraat,1,to 1 oh plein,Berchem,2600,,FS_0007836,4,1,51.19864255988605,4.4243855824716665
492534.880510399,6656506.72845341,525565,FIETSSTALLING,P_BEUGEL_GROEP,PLEIN,Victor Jacobslei,,"voor de kerk, hoek vd straat",Berchem,2600,,FS_0007837,2,1,51.198642180309676,4.424516111244736
492969.075235324,6659057.66055548,525566,FIETSSTALLING,BUISBEUGEL_ENKEL,VOETPAD,Bloemstraat,67,to 67,Borgerhout,2140,,FS_0007838,1,1,51.212999250889396,4.428416548821578
492968.464651263,6659047.29783745,525567,FIETSSTALLING,BUISBEUGEL_ENKEL,VOETPAD,Bloemstraat,63,to 63,Borgerhout,2140,,FS_0007839,1,1,51.21294093684019,4.428411063851636
492967.678259894,6659039.37561056,525568,FIETSSTALLING,BUISBEUGEL_ENKEL,VOETPAD,Bloemstraat,63,to 63,Borgerhout,2140,,FS_0007840,1,1,51.21289635609956,4.428403999577775
492966.146179021,6659030.10972314,525569,FIETSSTALLING,BUISBEUGEL_ENKEL,VOETPAD,Bloemstraat,59,to 59,Borgerhout,2140,,FS_0007841,1,1,51.212844214124395,4.428390236661128
492962.787450875,6659000.34470215,525570,FIETSSTALLING,BUISBEUGEL_ENKEL,VOETPAD,Bloemstraat,53,to 53,Borgerhout,2140,,FS_0007842,1,1,51.212676716871705,4.42836006469284
493118.844059567,6659262.09683297,525571,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Kroonstraat,72,,Borgerhout,2140,,FS_0007843,5,1,51.214149658594664,4.4297619450606
492717.084165745,6656081.06464226,525572,FIETSSTALLING,RIK_GROEP,VOETPAD,Vredestraat,93,to 118,Berchem,2600,,FS_0007844,2,1,51.196246037796854,4.426152874528934
492725.956442542,6656078.35251466,525573,FIETSSTALLING,RIK_GROEP,VOETPAD,Vredestraat,93,to 120,Berchem,2600,,FS_0007845,2,1,51.19623077031545,4.42623257554745
492735.868636082,6656077.90067452,525574,FIETSSTALLING,RIK_GROEP,VOETPAD,Vredestraat,93,to 122,Berchem,2600,,FS_0007846,2,1,51.19622822675435,4.4263216182970115
492793.283797184,6656116.96240982,525575,FIETSSTALLING,RIK_GROEP,VOETPAD,Vredestraat,93,to 126,Berchem,2600,,FS_0007847,2,1,51.19644811796648,4.426837387464593
493124.58055978,6656237.18668407,525576,FIETSSTALLING,RIK_GROEP,VOETPAD,Arthur Sterckstraat,67,to 67,Berchem,2600,,FS_0007848,3,1,51.19712489292124,4.4298134769187865
494348.278901949,6659552.94554756,525577,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Delareystraat,5,to 5,Borgerhout,2140,,FS_0007849,4,1,51.215786278474525,4.440806146158008
494226.08969256,6659676.59639175,525578,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Generaal De Wetstraat,16,,Borgerhout,2140,,FS_0007850,6,1,51.2164820501724,4.439708501814522
