X,Y,OBJECTID,Objecttype,Type_fietsstalling,Ligging,Straatnaam,Huisnummer,Aanvulling,District,Postcode,Fietspomp,Objectcode,Aantal_plaatsen,Aantal_rijen
494384.475818479,6659940.26406771,528042,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Borsbeekstraat,50,,Borgerhout,2140,,FS_0253556,4,1
494519.102020419,6659449.23502006,528043,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Sint-Mattheusstraat,1,to 1,Borgerhout,2140,,FS_0253557,5,1
494622.836711157,6659576.67953261,528044,FIETSSTALLING,NIETJE_GROEP,PLEIN,Gijselsstraat,137,to 137,Borgerhout,2140,,FS_0009426,4,1
493082.336934058,6659056.42172856,528045,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Borgerhoutsestraat,85,to 85 od hoek,Borgerhout,2140,,FS_0253566,2,1
493680.485779024,6659897.84526628,528046,FIETSSTALLING,RIK_GROEP,VOETPAD,Helmstraat,114,,Borgerhout,2140,,FS_0253558,2,1
494605.66589723,6659314.34934338,528047,FIETSSTALLING,BUISBEUGEL_GROEP,VOETPAD,Turnhoutsebaan,358,,Borgerhout,2140,,FS_0253559,4,1
494239.594369463,6660030.37008301,528048,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Borsbeekstraat,4,,Borgerhout,2140,,FS_0009475,3,1
494300.195192407,6659249.20142055,528049,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Bothastraat,2-8,,Borgerhout,2140,,FS_0253560,3,1
495855.181567234,6656422.79414348,528050,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Gitschotellei,369-371,,Borgerhout,2140,,FS_0253561,3,1
495804.097815798,6659168.38313755,528051,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Collegelaan,101,,Borgerhout,2140,,FS_0253562,3,1
494252.08281773,6658700.28799389,528052,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,De Costerstraat,29,,Borgerhout,2140,,FS_0253563,3,1
493079.96696952,6659795.1448276,528053,FIETSSTALLING,BUISBEUGEL_GROEP,VOETPAD,Turnhoutsebaan,9,,Borgerhout,2140,,FS_0253564,2,1
494747.310422123,6659595.33942251,528054,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Florastraat,23,to 23,Borgerhout,2140,,FS_0253565,3,1
494720.241204427,6659609.10328258,528055,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Florastraat,25,,Borgerhout,2140,,FS_0253567,3,1
494115.696102956,6659233.91979876,528056,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Turnhoutsebaan,255,,Borgerhout,2140,,FS_0253568,7,1
493853.618883765,6658647.73096165,528057,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Sterlingerstraat,50,,Borgerhout,2140,,FS_0253569,4,1
494499.931245846,6659514.3278194,528058,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Sint-Mattheusstraat,2,to 2,Borgerhout,2140,,FS_0253570,5,1
494511.577198958,6661464.87733586,528059,FIETSSTALLING,NIETJE_GROEP,PERRON,Guldensporenstraat,,links naast het bushokje,Borgerhout,2140,,FS_0252631,3,1
493415.504603374,6659787.27812189,528060,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Lammekensstraat,40,,Borgerhout,2140,,FS_0253571,2,1
494445.888726233,6661471.14362365,528061,FIETSSTALLING,NIETJE_GROEP,PERRON,Noordersingel,,links naast het bushokje,Borgerhout,2140,,FS_0253572,3,1
495094.221741271,6660851.48028516,528062,FIETSSTALLING,NIETJE_GROEP,PERRON,Noordersingel,,links naast het bushokje,Borgerhout,2140,,FS_0253573,3,1
495040.671301611,6660849.11458842,528063,FIETSSTALLING,NIETJE_GROEP,PERRON,Noordersingel,,links naast het bushokje,Borgerhout,2140,,FS_0253574,3,1
493765.107235028,6658670.73550543,528064,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Sterlingerstraat,28,od hoek,Borgerhout,2140,,FS_0253575,4,1
495721.090264802,6657281.31766617,528065,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Arthur Matthyslaan,91,to 91,Borgerhout,2140,,FS_0253576,3,1
494709.695255787,6659793.24886586,528066,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Karel Geertsstraat,28-30,,Borgerhout,2140,,FS_0253577,2,1
494702.993833537,6659784.01012799,528067,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Karel Geertsstraat,51-53,,Borgerhout,2140,,FS_0253578,2,1
493630.434592664,6658829.6042919,528068,FIETSSTALLING,NIETJE_GROEP,VOETPAD,s-Herenstraat,14-15,,Borgerhout,2140,,FS_0253579,3,1
493633.438451873,6658809.07987728,528069,FIETSSTALLING,NIETJE_GROEP,VOETPAD,s-Herenstraat,16-17,,Borgerhout,2140,,FS_0253580,4,1
494957.243430516,6657290.279533,528070,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Berchemlei,201,,Borgerhout,2140,,FS_0253581,4,1
493900.660817601,6659524.77387863,528071,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Kattenberg,60,to 60,Borgerhout,2140,,FS_0253582,3,1
492946.269906788,6658905.91279887,528072,FIETSSTALLING,P_BEUGEL_GROEP,VOETGANGERSZONE,Bloemstraat,18,,Borgerhout,2140,,FS_0253583,5,1
493949.205699077,6658620.32548742,528073,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Sterlingerstraat,64,,Borgerhout,2140,,FS_0253584,4,1
494053.242269692,6658792.28793341,528074,FIETSSTALLING,NIETJE_GROEP,PLEIN,Maarschalk Montgomeryplein,10,,Borgerhout,2140,,FS_0253585,4,1
494061.417957879,6658813.36809811,528075,FIETSSTALLING,NIETJE_GROEP,PLEIN,Maarschalk Montgomeryplein,8,,Borgerhout,2140,,FS_0253586,4,1
493281.82303828,6659297.50153148,528076,FIETSSTALLING,NIETJE_ENKEL,PARKEERZONE,Zonstraat,28,,Borgerhout,2140,,FS_0253587,1,1
494189.189830296,6659616.23561082,528077,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Generaal De Wetstraat,20,,Borgerhout,2140,,FS_0253588,5,1
493592.41518112,6659840.30109111,528078,FIETSSTALLING,RIK_GROEP,VOETPAD,Groenstraat,28,,Borgerhout,2140,,FS_0253589,2,1
488155.974663523,6653142.68535459,528079,FIETSSTALLING,NIETJE_GROEP,MIDDENBERM,Orchideeënstraat,3,to 3 od middenberm,Antwerpen,2610,,FS_0253590,5,1
492984.538433037,6653057.47540146,528080,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Keizershoevestraat,46-48,,Wilrijk,2610,,FS_0253591,5,1
493320.543228377,6652010.32598691,528081,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Frans van Dunlaan,107,,Wilrijk,2610,,FS_0253592,3,1
489930.379781312,6650289.95176351,528082,FIETSSTALLING,NMBS_LOS_DUBBELZIJDIG,PARKEERZONE,Universiteitsplein,,id hoek vd parking,Wilrijk,2610,,FS_0253593,60,2
487586.23380881,6652870.20030569,528083,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Pastoor Bauwenslaan,30,,Wilrijk,2610,,FS_0253594,5,1
487482.419015691,6652923.95477602,528084,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Pastoor Bauwenslaan,47,,Wilrijk,2610,,FS_0253595,2,1
487507.94036388,6652905.28501848,528085,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Pastoor Bauwenslaan,45,,Wilrijk,2610,,FS_0253596,3,1
487226.081350053,6653554.01906433,528086,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Weversstraat,52,,Wilrijk,2610,,FS_0253597,4,1
487308.479911218,6652645.99225862,528087,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Kolonel Slaterplein,13,,Wilrijk,2610,,FS_0253598,2,1
487282.405966479,6652588.4853571,528088,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Valaardreef,77,,Wilrijk,2610,,FS_0253599,2,1
487305.233042224,6652583.61371638,528089,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Valaardreef,75,to 75,Wilrijk,2610,,FS_0253600,3,1
489263.635976826,6653720.34660223,528090,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Eglantierlaan,108,,Wilrijk,2610,,FS_0253601,3,1
487359.073666903,6653739.19252086,528091,FIETSSTALLING,NIETJE_GROEP,VOETPAD,De Bruynlaan,50,,Wilrijk,2610,,FS_0253602,3,1
487133.187183243,6652663.71930612,528092,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Egied Segerslaan,27,,Wilrijk,2610,,FS_0253603,3,1
487143.257961886,6652661.7710222,528093,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Egied Segerslaan,25,,Wilrijk,2610,,FS_0253604,1,1
487147.176260075,6653698.27660735,528094,FIETSSTALLING,NIETJE_GROEP,VOETPAD,De Bruynlaan,105,,Wilrijk,2610,,FS_0253605,3,1
487782.35234057,6652754.71899314,528095,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Pastoor Bauwenslaan,2,to 2,Wilrijk,2610,,FS_0253606,3,1
487991.098517964,6653364.81259063,528096,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Julius De Geyterstraat,244,,Wilrijk,2610,,FS_0253607,3,1
487932.757814847,6651011.62620809,528097,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Berkenveldplein,24,,Wilrijk,2610,,FS_0007967,2,1
488849.681373058,6650060.0847171,528098,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Bosveld,205,naast 205,Wilrijk,2610,,FS_0253608,5,1
488733.230862621,6650077.8724268,528099,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Haverloosveld,227,naast 227,Wilrijk,2610,,FS_0253609,5,1
488690.173547296,6649949.95635719,528100,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Langendries,9,op de kop vd groenstrook,Wilrijk,2610,,FS_0253610,5,1
488622.292888142,6650093.24029025,528101,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Neerlandweg,,thv Krijgslaan,Wilrijk,2610,,FS_0253611,5,1
488612.866726079,6650035.99133437,528102,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Neerlandweg,,thv Michel Wittockstraat,Wilrijk,2610,,FS_0253612,5,1
488605.06355072,6649959.75542507,528103,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Neerlandweg,80,thv Flor Huysmansstraat,Wilrijk,2610,,FS_0253613,5,1
488715.137651978,6648434.9202314,528104,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Edenplein,8,rechts naast de zitbank,Wilrijk,2610,,FS_0253614,2,1
488482.347194309,6651824.38076906,528105,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Jules Moretuslei,137,links naast de postbus,Wilrijk,2610,,FS_0253615,3,1
487372.188027893,6653066.38427715,528106,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Letterkundestraat,104,,Wilrijk,2610,,FS_0253616,3,1
488887.491231238,6651380.50734749,528107,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Kleinesteenweg,1,,Wilrijk,2610,,FS_0253617,3,1
488649.9650282,6651439.44351077,528108,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Kleinesteenweg,42,,Wilrijk,2610,,FS_0253618,2,1
488785.42855339,6651409.38241368,528109,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Kleinesteenweg,20,,Wilrijk,2610,,FS_0253619,2,1
492239.489336593,6652869.27836633,528110,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Rucaplein,104,links vooraan de trap,Wilrijk,2610,,FS_0009490,3,1
489163.337714692,6651772.71884611,528111,FIETSSTALLING,BUISBEUGEL_GROEP,VOETPAD,Heistraat,38,naast de 4 nietjes,Wilrijk,2610,,FS_0253620,3,1
489106.5652557,6651318.69376981,528112,FIETSSTALLING,NIETJE_GROEP,PLEIN,Bist,4-7,,Wilrijk,2610,,FS_0253621,9,1
493175.440451015,6652386.55152009,528113,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Hoge-Aardstraat,65,to 65,Wilrijk,2610,,FS_0253622,2,1
493176.790681324,6652399.01365563,528114,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Hoge-Aardstraat,65,,Wilrijk,2610,,FS_0253623,4,1
492471.948648902,6652054.85821957,528115,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Spoorweglaan,145,thv 2 od hoek,Wilrijk,2610,,FS_0253624,3,1
489018.610579041,6651920.7675304,528116,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Jules Moretuslei,253,,Wilrijk,2610,,FS_0253625,2,1
488826.437946714,6652011.08995842,528117,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Overwinningstraat,2,,Wilrijk,2610,,FS_0253627,2,1
489759.030168576,6649927.10944041,528118,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Voorjaarstraat,3,od hoek thv 3,Wilrijk,2610,,FS_0253628,3,1
489866.278923566,6649946.67901548,528119,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Voorjaarstraat,13,,Wilrijk,2610,,FS_0253629,3,1
489844.233675377,6649459.12074178,528120,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Najaarstraat,5,od hoe thv 5,Wilrijk,2610,,FS_0253630,3,1
489993.252466301,6649503.42213078,528121,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Najaarstraat,15,od hoek thv 15,Wilrijk,2610,,FS_0253631,3,1
487109.852736731,6653742.33580679,528122,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Polostraat,1,,Wilrijk,2610,,FS_0253632,3,1
488949.934072369,6650020.91222733,528123,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Michel Wittockstraat, ,thv brandgang naar Gallaitlaan,Wilrijk,2610,,FS_0253633,5,1
488946.272943642,6649942.37273139,528124,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Flor Huysmansstraat,,thv brandgang naar Gallaitlaan,Wilrijk,2610,,FS_0253634,4,1
488407.741415169,6651465.92485354,528125,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Kleinesteenweg,93,,Wilrijk,2610,,FS_0253635,3,1
487339.733437898,6652508.24666177,528126,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Valaardreef,63,,Wilrijk,2610,,FS_0253636,2,1
493267.242809381,6660874.22458321,528127,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Jan Palfijnstraat,35,,Antwerpen,2060,,FS_0253640,2,1
493223.034286445,6661222.30192728,528128,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Lange Stuivenbergstraat,25,,Antwerpen,2060,,FS_0253641,2,1
494335.352581488,6660983.80084709,528129,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Vlagstraat,91,,Antwerpen,2060,,FS_0253642,4,1
493567.933457922,6662417.4346764,528130,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Slachthuislaan,17,,Antwerpen,2060,,FS_0253643,8,1
492125.703770531,6663051.4807124,528131,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Ijzerlaan,1,,Antwerpen,2060,,FS_0253644,5,1
492405.695391636,6662965.22326294,528132,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Ijzerlaan,38,,Antwerpen,2060,,FS_0253646,4,1
492960.1673475,6662952.14547302,528133,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Noordschippersdok,3,to 3,Antwerpen,2060,,FS_0253647,3,1
493850.619631936,6661277.45075953,528134,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Van Helmontstraat,29,,Antwerpen,2060,,FS_0253648,3,1
494100.106003595,6661054.01609064,528135,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Vlagstraat,45,,Antwerpen,2060,,FS_0253649,1,1
494094.782282264,6661041.93141082,528136,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Vlagstraat,45,,Antwerpen,2060,,FS_0253650,2,1
492029.492189138,6661293.57187833,528137,FIETSSTALLING,BUISBEUGEL_GROEP,VOETPAD,Oudesteenweg,38,,Antwerpen,2060,,FS_0253651,2,1
493899.391996721,6660349.33825764,528138,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Ooievaarstraat,16,,Antwerpen,2060,,FS_0253652,4,1
492516.823609506,6662723.1737596,528139,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Adolphe Meurissestraat,9,,Antwerpen,2060,,FS_0253653,2,1
492502.785261241,6662747.26190139,528140,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Adolphe Meurissestraat,17,,Antwerpen,2060,,FS_0253654,2,1
492488.899697185,6662771.37825789,528141,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Adolphe Meurissestraat,23-25,,Antwerpen,2060,,FS_0253655,2,1
492450.526705075,6662784.27961025,528142,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Driesnellenstraat,8,,Antwerpen,2060,,FS_0253656,4,1
492427.646629001,6662765.8286618,528143,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Driesnellenstraat,2,,Antwerpen,2060,,FS_0253657,3,1
492502.51316773,6662668.20903697,528144,FIETSSTALLING,NIETJE_GROEP,WOONERF,Chocoladegang,11,,Antwerpen,2060,,FS_0253658,2,1
492472.685904953,6662474.2245122,528145,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Hardenvoort,9,,Antwerpen,2060,,FS_0253660,7,1
492293.777146104,6661615.67764876,528146,FIETSSTALLING,NIETJE_GROEP,PLEIN,Trapstraat,14,to 14,Antwerpen,2060,,FS_0253661,4,1
492264.635195496,6661611.68357921,528147,FIETSSTALLING,NIETJE_GROEP,PLEIN,Dambruggestraat,115,to 115,Antwerpen,2060,,FS_0253662,2,1
493030.100828816,6662531.79358544,528148,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Twee Netenstraat,19,,Antwerpen,2060,,FS_0008601,3,1
493843.244559395,6660357.96687421,528149,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Ooievaarstraat,1,,Antwerpen,2060,,FS_0253663,1,1
493843.500107886,6660349.24886682,528150,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Ooievaarstraat,2,,Antwerpen,2060,,FS_0253664,1,1
493838.704837871,6660349.25328238,528151,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Ooievaarstraat,2,,Antwerpen,2060,,FS_0253665,1,1
493839.222727392,6660358.0169063,528152,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Ooievaarstraat,1,,Antwerpen,2060,,FS_0253666,2,1
492982.230079413,6662784.62735572,528153,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Samberstraat,52,,Antwerpen,2060,,FS_0253667,1,1
492346.498903778,6660517.1605459,528154,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Dambruggestraat,90,,Antwerpen,2060,,FS_0253668,2,1
493661.716375697,6660215.03827985,528155,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Kerkstraat,153,,Antwerpen,2060,,FS_0253669,2,1
492247.578308805,6662600.05124037,528156,FIETSSTALLING,NIETJE_GROEP,WOONERF,Joossensgang,5,thv 5 od hoek,Antwerpen,2060,,FS_0253670,3,1
492258.237715993,6662598.99489082,528157,FIETSSTALLING,NMBS_LOS_DUBBELZIJDIG,PARKEERZONE,Joossensgang,5,thv 5 od hoek,Antwerpen,2060,,FS_0253671,6,1
491780.983091034,6660813.83901378,528158,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Van Maerlantstraat,40,,Antwerpen,2060,,FS_0253673,3,1
491996.82687537,6661882.33160382,528159,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Lange Dijkstraat,93,,Antwerpen,2060,,FS_0253674,3,1
492028.389443554,6661909.92651795,528160,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Lange Dijkstraat,90,,Antwerpen,2060,,FS_0253675,4,1
491525.14262809,6661865.82272421,528161,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Duboisstraat,25,,Antwerpen,2060,,FS_0253676,2,1
491881.023746731,6661699.17845363,528162,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Lange Dijkstraat,55,,Antwerpen,2060,,FS_0253677,3,1
491849.148744604,6661637.69015918,528163,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Lange Dijkstraat,41,,Antwerpen,2060,,FS_0253678,3,1
491776.038786672,6660919.31866708,528164,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Van Maerlantstraat,33,,Antwerpen,2060,,FS_0253679,3,1
493719.768040345,6661638.98965121,528165,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Halenstraat,53,,Antwerpen,2060,,FS_0253680,4,1
493288.973152528,6660145.19803411,528166,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Lovelingstraat,90,,Antwerpen,2060,,FS_0253681,2,1
493541.53413073,6661875.91567523,528167,FIETSSTALLING,BUISBEUGEL_GROEP,VOETPAD,Lange Lobroekstraat,39,,Antwerpen,2060,,FS_0253682,2,1
491966.652057817,6661577.93884163,528168,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Dahliastraat,45,,Antwerpen,2060,,FS_0253683,2,1
492715.382192634,6661868.75501089,528169,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Viséstraat,42,to 42,Antwerpen,2060,,FS_0253684,4,1
494153.953370545,6661639.47908387,528170,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Schijnpoortweg,25,,Antwerpen,2060,,FS_0253685,5,1
493875.038474708,6661460.32497377,528171,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Halenstraat,53,,Antwerpen,2060,,FS_0253686,3,1
491710.542925418,6661469.61985241,528172,FIETSSTALLING,NIETJE_GROEP,VOETPAD,De Pretstraat,60,,Antwerpen,2060,,FS_0253687,4,1
491884.401016293,6660830.52331389,528173,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Osystraat,79,,Antwerpen,2060,,FS_0253688,3,1
491897.604588739,6660872.89073588,528174,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Osystraat,81,,Antwerpen,2060,,FS_0253689,3,1
491858.727935282,6660576.35498268,528175,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Pijlstraat,1,,Antwerpen,2060,,FS_0253690,2,1
491852.732139808,6660562.52848679,528176,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Pijlstraat,1,to 1,Antwerpen,2060,,FS_0253691,2,1
491919.210123321,6660561.15161663,528177,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Pijlstraat,11,,Antwerpen,2060,,FS_0253692,3,1
491960.615230088,6660539.24869916,528178,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Pijlstraat,4,,Antwerpen,2060,,FS_0253693,3,1
493373.949910582,6660289.87362769,528179,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Lovelingstraat,40,to 40,Antwerpen,2060,,FS_0253681,2,1
493356.45872531,6661409.35333636,528180,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Selderstraat,66,,Antwerpen,2060,,FS_0253694,3,1
493338.178645643,6661391.39433992,528181,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Selderstraat,60,,Antwerpen,2060,,FS_0253695,3,1
493451.284570259,6661359.45584925,528182,FIETSSTALLING,RIK_GROEP,PARKEERZONE,Erwtenstraat,29,,Antwerpen,2060,,FS_0253696,4,1
493527.74614394,6661197.78861473,528183,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Onderwijsstraat,13,,Antwerpen,2060,,FS_0253697,2,1
492169.160688598,6661281.70798132,528184,FIETSSTALLING,BUISBEUGEL_GROEP,VOETPAD,Vliegenstraat,28-30,to 28-30,Antwerpen,2060,,FS_0253698,5,1
493368.887488531,6661264.13057109,528185,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Joannasteeg,11,to 11,Antwerpen,2060,,FS_0253699,6,1
492083.092729318,6660756.86456897,528186,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Spoorstraat,2,,Antwerpen,2060,,FS_0253700,2,1
492841.959097393,6661649.33204741,528187,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Everaertsstraat,103,,Antwerpen,2060,,FS_0253701,3,1
492485.461035478,6661561.84195256,528188,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Everaertsstraat,47,,Antwerpen,2060,,FS_0253702,4,1
492671.316912639,6661485.19117801,528189,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Tulpstraat,38,,Antwerpen,2060,,FS_0253703,4,1
492031.338903189,6661713.8893569,528190,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Marnixstraat,16a,,Antwerpen,2060,,FS_0253704,4,1
492062.658545515,6660578.45528369,528191,FIETSSTALLING,NIETJE_GROEP,PLEIN,De Coninckplein,17,to 17 oh plein,Antwerpen,2060,,FS_0253705,6,1
491998.301760944,6661004.22810591,528192,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Hollandstraat,26-28,to 26-28,Antwerpen,2060,,FS_0253706,3,1
492468.80636624,6661671.7609559,528193,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Biekorfstraat,21,,Antwerpen,2060,,FS_0253707,2,1
493272.577337406,6661019.08338519,528194,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Jan Palfijnstraat,1,thv 1 od hoek,Antwerpen,2060,,FS_0253708,3,1
493250.761951872,6661022.06097903,528195,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Handelstraat,78,,Antwerpen,2060,,FS_0253709,2,1
493164.516392447,6660988.69689368,528196,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Handelstraat,58,,Antwerpen,2060,,FS_0253710,2,1
492173.42162368,6655394.86712263,528197,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Uitbreidingstraat,,thv de kerk Binnensingel,Berchem,2600,,FS_0253711,5,1
491046.069199918,6656054.5824504,528198,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Kardinaal Mercierlei,94,,Berchem,2600,,FS_0253712,2,1
492151.603886279,6655598.37477902,528199,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Grotesteenweg,208,,Berchem,2600,,FS_0253713,5,1
491351.962492636,6656188.26415336,528200,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Kardinaal Mercierlei,28,,Berchem,2600,,FS_0253714,3,1
492014.005109404,6655828.49425706,528201,FIETSSTALLING,BETH_GALI,VOETPAD,Grotesteenweg,152,,Berchem,2600,,FS_0253715,4,2
491960.291893967,6655839.17745232,528202,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Grotesteenweg,143,,Berchem,2600,,FS_0253716,4,1
491974.842989268,6655891.28135569,528203,FIETSSTALLING,BETH_GALI,VOETPAD,Grotesteenweg,150,,Berchem,2600,,FS_0253717,6,3
491893.092036212,6655932.72242718,528204,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Grotesteenweg,117,,Berchem,2600,,FS_0253718,4,1
491920.49930229,6655893.77062266,528205,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Grotesteenweg,127,,Berchem,2600,,FS_0253719,4,1
494222.534877164,6655447.28653015,528206,FIETSSTALLING,NIETJE_GROEP,MIDDENBERM,Florent Cootmansplein,41,,Berchem,2600,,FS_0253720,3,1
491728.665884895,6655759.44497413,528207,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Onze-Lieve-Vrouwstraat,2,,Berchem,2600,,FS_0253727,2,1
492003.563586189,6656606.22039973,528208,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Sint-Lambertusstraat,19,,Berchem,2600,,FS_0253728,4,1
