X,Y,OBJECTID,GISID,TYPE,GC_NR,STRAATNAAM,HUISNUMMER,POSTCODE,SECTOR,OPMERKING,EBDD,ROUTE_WEEK,ROUTE_WEEKEND,FREQ_SLK,SLK_MA,SLK_DI,SLK_WO,SLK_DO,SLK_VR,SLK_ZA,SLK_ZO,FREQ_LEDIGING,LED_MA,LED_DI,LED_WO,LED_DO,LED_VR,LED_ZA,LED_ZO,Latitude,Longitude
485842.237526173,6654016.30658586,54572,GLASCONT_04768,duo glasbol,D1038,HAGELANDSTRAAT,37,2660,ZUID,,2020/04/08 22:00:00+00,,,,,,,,,,,,,,,,,,,51.184621353748,4.364395076405881
480596.93118493,6684642.50091328,54573,GLASCONT_04771,duo glasbol,D1210,,,2040,NOORD,,2020/07/17 09:02:56+00,,,,,,,,,,,,,,,,,,,51.356747548085885,4.317275687843605
480474.684351338,6683484.18823775,54574,GLASCONT_04773,duo glasbol,D1110,ZANDWEG,,2040,NOORD,,2020/07/17 09:16:54+00,,,,,,,,,,,,,,,,,,,51.35024929605439,4.316177525853096
491075.440079902,6671349.58265353,54575,GLASCONT_04774,duo glasbol,D1088,SCHOONBROEK,47,2180,NOORD,,2020/07/22 13:02:26+00,,,,,,,,,,,,,,,,,,,51.28211750767914,4.411405734794962
488664.95766462,6648454.1371914,54576,GLASCONT_04776,duo glasbol,D1269,EDENPLEIN,,2610,ZUID,,2020/08/04 12:15:01+00,,,,,,,,,,,,,,,,,,,51.15329148974406,4.38975200283747
488840.811427039,6653122.39581075,54577,GLASCONT_00630,duo glasbol,D1172,ROZENKRANSPLEIN,321,2610,ZUID,Wilrijk,1999/12/31 00:00:00+00,,,Wekelijks,x,,x,,x,,,,,,,x,,,,51.17958768482304,4.391331724062979
488839.097946618,6653122.65253159,54578,GLASCONT_04777,duo glasbol,D1270,ROZENKRANSPLEIN,321,2610,ZUID,,2020/08/06 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.17958913051346,4.3913163316064665
494032.163366917,6673426.01857308,54579,GLASCONT_04785,duo glasbol,D1258,VAN DE WEYNGAERTPLEIN,28,2180,NOORD,Van de weyngaertplein,2020/09/01 10:11:45+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.293783183355984,4.437966431991338
490544.086386108,6658951.26298163,54580,GLASCONT_04786,duo glasbol, D1113,SCHERMERSSTRAAT,,2000,MIDDEN,,2020/09/14 11:15:09+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.21240051706804,4.406632503350877
490316.952999145,6657546.44528342,54581,GLASCONT_04787,mono glasbol groen,M2024,LANGE LOZANASTRAAT,,2018,MIDDEN,,2020/09/18 15:16:31+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.204494420048626,4.4045921294204495
490312.645040005,6657545.9001154,54582,GLASCONT_04788,mono glasbol wit,M2521,LANGE LOZANASTRAAT,,2018,MIDDEN,,2020/09/18 15:16:54+00,,,,,,,,,,,,,,,,,,,51.20449135166374,4.404553430365062
495677.142880302,6666990.65800811,54583,GLASCONT_04790,duo glasbol,D1022,CATERSHOFLAAN,,2170,NOORD,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.257618885148844,4.452743534380711
494368.79760132,6669560.3117233,54584,GLASCONT_04793,mono glasbol wit,M1515,DE OUDE LANDEN,TO132,2180,NOORD,,2021/06/15 08:58:51+00,,,,,,,,,,,,,,,,,,,51.27206278356526,4.4409904687705595
494368.453573923,6669557.90526738,54585,GLASCONT_04794,mono glasbol groen,M1597,DE OUDE LANDEN,TO132,2180,NOORD,,2021/06/15 09:00:18+00,,,,,,,,,,,,,,,,,,,51.27204925911717,4.44098737831987
494368.057134306,6669555.89213281,54586,GLASCONT_04795,duo glasbol, D1128,DE OUDE LANDEN,TO 132,2180,NOORD,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.272037945159106,4.4409838170421985
495986.289081361,6669440.32458375,54587,GLASCONT_04796,duo glasbol, D1017,NOTELAARLAAN,5,2180,NOORD,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.271388442723826,4.455520641955099
498477.156317593,6661801.85505745,54588,GLASCONT_04797,ondergrondse duo,O1138-A653,WIM SAERENSPLEIN,TO 8,2100,NOORD,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.22843903787981,4.4778964830452965
498231.02921658,6660995.75055761,54589,GLASCONT_04798,ondergrondse duo,O1134-A168,ERTBRUGGELAAN,,2100,NOORD,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.223904152453144,4.475685485678536
498603.393801724,6661316.67879381,54590,GLASCONT_04799,duo glasbol,D1129,RUGGEVELDLAAN_DEn,,2100,NOORD,,2021/07/02 12:34:27+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.22570964533539,4.4790304936595335
493963.415234997,6664408.47990219,54591,GLASCONT_04800,duo glasbol,D1014,STELLA MARISSTRAAT,,2170,NOORD,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.24310001497794,4.437348857014754
490996.954405654,6669980.16096257,54592,GLASCONT_04801,duo glasbol, D1138,EDUARD VAN BENEDENSTRAAT,2,2180,NOORD,,2021/08/02 10:47:38+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.274422304288784,4.410700685987347
493285.417636308,6661494.64863117,54593,GLASCONT_04802,duo glasbol,D1193,STUIVENBERGPLEIN,42,2060,MIDDEN,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.22671084573192,4.431258300959768
492964.224615425,6661745.52348277,54594,GLASCONT_04804,ondergrondse duo,O447-A714,KLAMPERSTRAAT,47,2060,MIDDEN,,2021/12/17 08:26:28+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.228122149025864,4.4283729749616505
490797.314055373,6655960.67233189,54595,GLASCONT_04806,mono glasbol wit,D1549,MARKGRAVELEI,,2018,MIDDEN,,2022/03/04 08:31:56+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.195568303986434,4.408907286207504
487363.442143663,6661417.42465115,54596,GLASCONT_04807,duo glasbol,D3264,HALEWIJNLAAN,,2050,MIDDEN,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.22627641142268,4.378060289987526
491485.209410579,6657940.0088933,54597,GLASCONT_04810,duo glasbol,D1041,VERDRAAGZAAMHEIDSPLEIN,,2018,MIDDEN,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.20670947211458,4.415086755322068
486334.97594231,6654172.04021968,54598,GLASCONT_04813,duo glasbol, A471,WEERSTANDLAAN_HO,21,2660,ZUID,Garage essal,2022/06/29 07:39:21+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.18549824360966,4.368821420908768
494232.63775319,6658546.15107258,54599,GLASCONT_04814,duo glasbol, D1266,LUITENANT NAEYAERTPLEIN,5,2140,MIDDEN,,2022/07/25 08:16:32+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.21012074908159,4.439767324043974
479554.262725756,6685180.23414465,54600,GLASCONT_04815,duo glasbol, D1213,DE KEYSERHOEVE,TO 15,2040,NOORD,,2022/08/04 11:37:05+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.359763972999104,4.307909237712152
493724.157701402,6659417.82269846,54601,GLASCONT_04817,mono glasbol groen,M1645,DRINK,0,2140,MIDDEN,,2022/08/31 08:52:32+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.215025942858254,4.435199570022063
493723.961166657,6659416.65217168,54602,GLASCONT_04818,mono glasbol wit, M1544,DRINK,0,2140,MIDDEN,,2022/08/31 08:53:33+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.215019356254885,4.43519780452041
496295.431789513,6657972.13835247,54603,GLASCONT_04819,mono glasbol groen,M1649,ARENAPLEIN,,2100,ZUID,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.20689029821759,4.458297718152169
483667.293691892,6652874.05066674,54604,GLASCONT_04820,duo glasbol,D1218,SCHAAPSKOOI,,2660,ZUID,,2022/09/29 07:16:40+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.17818913981626,4.34485722352152
497904.521468583,6662888.79685997,54605,GLASCONT_04822,duo glasbol,D1016,OUDE BOSUILBAAN,tov 128,2100,NOORD,,2022/10/05 22:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.234553116468604,4.472752416674445
493782.640074235,6657180.85417204,54606,GLASCONT_04823,mono glasbol wit,M 2007,UITBREIDINGSTRAAT,542,2600,MIDDEN,,2022/10/24 22:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.20243670716994,4.435724926115738
493788.391504349,6657187.47474423,54607,GLASCONT_04824,mono glasbol groen,M 1681,UITBREIDINGSTRAAT,542,2600,MIDDEN,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.20247397157551,4.435776592091508
489243.938112522,6658379.35041341,54608,GLASCONT_04827,mono glasbol groen,M2004,LEOPOLD DE WAELPLAATS,,2000,MIDDEN,,2022/11/14 09:24:42+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.20918204527318,4.3949530726930375
495709.856258749,6656401.487514,54609,GLASCONT_04829,mono glasbol groen,M1668,VOSSTRAAT_BO,,2140,ZUID,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.19804977065199,4.453037403659252
495716.601685798,6656404.64842586,54610,GLASCONT_04830,mono glasbol wit,M1584,VOSSTRAAT_BO,,2140,ZUID,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.198067563788406,4.453097998861413
491411.394974968,6661636.75866059,54611,GLASCONT_04831,duo glasbol,D1252,ITALIELEI,117 a,2000,MIDDEN,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.22751029487784,4.414423668965087
491711.627972163,6662001.6162802,54612,GLASCONT_04832,duo glasbol,D1285,DE PRETSTRAAT,28-30,2060,MIDDEN,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.22956276137758,4.41712070786686
492891.774563785,6656205.29840599,54613,GLASCONT_04833,duo glasbol,D1246,VREDESTRAAT,,2600,MIDDEN,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.19694538614838,4.427722145074416
489038.275649174,6658281.42950605,54614,GLASCONT_04834,duo glasbol,M1585,LEOPOLD DE WAELPLAATS,,2000,MIDDEN,,2023/05/23 11:19:08+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.20863096702249,4.393105575351086
489039.430627432,6658282.21618669,54615,GLASCONT_04835,duo glasbol,M1511,LEOPOLD DE WAELPLAATS,,2000,MIDDEN,,2023/05/23 11:18:27+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.20863539432178,4.393115950697306
484641.558698578,6650419.59226091,54616,GLASCONT_04837,duo glasbol,D1194,SCHANSSTRAAT,,2660,ZUID,,2023/05/05 08:38:26+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.164364680960894,4.353609194984409
491913.783204586,6662050.53975804,54617,GLASCONT_04838,duo glasbol,D1131,ELLERMANSTRAAT,,2060,MIDDEN,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.22983796807322,4.4189366992173635
491920.529771446,6662050.53512021,54618,GLASCONT_04839,duo glasbol,D1272,ELLERMANSTRAAT,,2060,MIDDEN,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.22983794198435,4.41899730465862
489783.114430265,6658846.01436857,54619,GLASCONT_04840,mono glasbol groen,M1686,KRONENBURGSTRAAT,47,2000,MIDDEN,,2023/05/23 09:07:34+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.21180824116383,4.399796575963675
489775.463209264,6658847.45165506,54620,GLASCONT_04841,mono glasbol wit,M2013,KRONENBURGSTRAAT,47,2000,MIDDEN,,2023/05/23 09:09:09+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.2118163293992,4.399727843876002
490691.698658918,6658364.71965423,54621,GLASCONT_04847,duo glasbol,D1180,MECHELSESTEENWEG,,2018,MIDDEN,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.209099706859874,4.407958526958765
494041.308557337,6665568.88605383,54622,GLASCONT_04848,mono glasbol wit,M1557,,178,2170,NOORD,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.24962522355999,4.438048584634643
494488.047965697,6665802.92482806,54623,GLASCONT_04849,duo glasbol,D1005,RODELOOPSTRAAT,to 5,2170,NOORD,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.25094116076907,4.442061713020126
495201.03999032,6665781.0081216,54624,GLASCONT_04850,ondergrondse duo,O1105-A664,KROONPLEIN,,2170,NOORD,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.25081793060945,4.448466629351868
494036.214602152,6666570.9296562,54625,GLASCONT_04851,mono glasbol wit,M1677,LAARSEBAAN,161,2170,NOORD,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.25525918123173,4.43800282485665
494036.725512657,6666575.87820949,54626,GLASCONT_04852,mono glasbol groen,M1524,LAARSEBAAN,161,2170,NOORD,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.25528700259921,4.438007414443804
496133.707087374,6666392.83543304,54627,GLASCONT_04853,duo glasbol,D1007,RINGLAAN_ME,,2170,NOORD,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.254257902677665,4.4568449204346585
495496.707317479,6668617.99898449,54628,GLASCONT_04854,duo glasbol,D1042,LAAGLANDLAAN,669,2170,NOORD,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.26676661662346,4.451122654141885
491390.703428393,6659536.62680342,54629,GLASCONT_04857,ondergrondse duo,D1222,FRANKRIJKLEI,1,2000,MIDDEN,,2024/04/22 22:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.21569445364706,4.414237793639683
494355.476847525,6664118.19534608,54630,GLASCONT_04863,ondergrondse groen,O701-01116,SINT-BARTHOLOMEUSSTRAAT,,2170,NOORD,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.241467538914364,4.440870806403259
490978.038371877,6659660.47904459,54631,GLASCONT_04865,duo glasbol,D1143 ,MEISTRAAT,5-7,2000,MIDDEN,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.2163913599682,4.41053076036478
485730.276681666,6651262.18074525,54632,GLASCONT_04869,duo glasbol,D1284,KRIJGSBAAN_HO,,2660,ZUID,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.16911093228666,4.363389315027446
492260.902787637,6652792.46639762,54633,GLASCONT_04870,mono glasbol groen,M1671,GROENENBORGERLAAN_WI,,2610,ZUID,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.17772969225237,4.422054927486083
492261.95075691,6652785.49774591,54634,GLASCONT_04871,mono glasbol wit,M1562,GROENENBORGERLAAN_WI,,2610,ZUID,,1899/12/05 00:09:21+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.17769044758666,4.4220643415542344
495184.636867367,6662575.47771096,54635,GLASCONT_04872,duo glasbol,D1115,ALBERT BEVERNAGELEI,,2100,NOORD,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.23279077067008,4.448319277591309
485728.922600786,6651269.22019968,54636,GLASCONT_04873,duo glasbol,D1137,KRIJGSBAAN_HO,KRIJGSBAAN-SINT,2660,ZUID,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.169150583061715,4.3633771511119415
482457.622142444,6653100.58921659,54637,GLASCONT_04874,duo glasbol,D1073,BOOMBEKELAAN,,2660,ZUID,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.179464883624206,4.333990559105183
496364.822148926,6662148.90811306,54638,GLASCONT_04876,duo glasbol,D1141,VAARTDIJK_DE,,2100,NOORD,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.23039130948363,4.458921062356481
490830.922669749,6652285.94488326,54639,GLASCONT_04877,duo glasbol,D1265,GROENENBORGERLAAN_WI,,2610,ZUID,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.17487707817059,4.409209197527224
495267.512932776,6657824.97459576,54640,GLASCONT_04878,mono glasbol groen,M1652,DE SCHANS,,2140,ZUID,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.20606204787173,4.4490637659537535
486050.723416089,6653906.08211419,54641,GLASCONT_04879,mono glasbol groen,M1662,STEYNSTRAAT,,2660,ZUID,,2024/02/20 23:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.184000702386314,4.366267937020229
495402.026358639,6656792.92533694,54642,GLASCONT_04880,mono glasbol wit,M1563,KAREL DE PRETERLEI,,2140,ZUID,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.20025316691081,4.450272120617474
492176.119952662,6655422.33102249,54643,GLASCONT_04881,duo glasbol,D1147,UITBREIDINGSTRAAT,,2600,MIDDEN,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.192537655363154,4.421293310321191
490385.052637743,6662576.88773991,54644,GLASCONT_04882,duo glasbol,D3047,KATTENDIJKDOK-WESTKAAI,51-54,2000,MIDDEN,,1899/03/05 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.232798701899235,4.405203878882405
494991.27381281,6661176.07527724,54645,GLASCONT_04883,mono glasbol wit,M2005,,,2140,NOORD,Op containerpark,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.22491864030044,4.446582267718382
494961.733514686,6661149.89764323,54646,GLASCONT_04884,mono glasbol groen,M1676,,,2140,NOORD,Op containerpark,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.22477136908082,4.44631690270536
491869.334387374,6661146.98434769,54647,GLASCONT_04885,ondergrondse duo,A681-0164,SINT-JANSPLEIN,,2060,MIDDEN,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.22475497931275,4.418537408698738
491861.744874179,6661146.14417914,54648,GLASCONT_04886,ondergrondse duo,A680 -0163,SINT-JANSPLEIN,,2060,MIDDEN,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.224750252648164,4.418469230941716
491715.792922398,6661351.58256885,54649,GLASCONT_04887,ondergrondse duo,A735,SINT-JANSPLEIN,,2060,MIDDEN,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.22590600433356,4.417158122251397
491694.386986349,6661338.17501046,54650,GLASCONT_04888,ondergrondse duo,A736,SINT-JANSPLEIN,,2060,MIDDEN,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.22583057721223,4.41696582945616
485064.168618488,6651752.50749544,54651,GLASCONT_04889,duo glasbol,nog contro,NACHTEGAALLAAN,,2660,ZUID,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.171872689192384,4.3574055644871645
489842.875802909,6660573.35903715,54652,GLASCONT_04890,ondergrondse duo,O1140-A728,WISSELSTRAAT,,2000,MIDDEN,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.22152773479053,4.400333421508137
489845.786783517,6660578.26106479,54653,GLASCONT_04891,ondergrondse duo,O1141-A729,WISSELSTRAAT,,2000,MIDDEN,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.221555314800376,4.4003595712918555
489848.360702139,6660583.37444187,54654,GLASCONT_04892,ondergrondse duo,O1142-A730,WISSELSTRAAT,,2000,MIDDEN,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.221584083896396,4.400382693196238
489851.145175845,6660588.27652873,54655,GLASCONT_04893,ondergrondse duo,O1143-A731,WISSELSTRAAT,,2000,MIDDEN,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.22161166420566,4.400407706549121
485386.453870923,6651480.41359179,54656,GLASCONT_04894,duo glasbol, 1159,OUDSTRIJDERSLAAN,,2660,ZUID,,2024/03/15 09:00:36+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.17034014543004,4.360300702168251
498825.288112901,6656823.86387859,54657,GLASCONT_04895,duo glasbol,G605,ADRINKHOVENLAAN,TO 115,2150,ZUID,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.2004273148951,4.481023804171428
498825.401880384,6656829.35627973,54658,GLASCONT_04896,duo glasbol,G121,ADRINKHOVENLAAN,TO 115,2150,ZUID,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.20045823065284,4.481024826162116
498064.7109053,6656291.22847328,54659,GLASCONT_04897,duo glasbol,G106,FLORIS PRIMSLEI,97,2150,ZUID,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.19742910552972,4.474191422868018
499379.528446849,6656151.84931171,54660,GLASCONT_04898,duo glasbol,G604,CORNEEL SMITSLEI,36,2150,ZUID,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.19664450679633,4.486002629802038
498324.476554595,6655782.4486711,54661,GLASCONT_04899,duo glasbol,G099,,,2150,ZUID,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.19456499734768,4.476524937398527
498337.643375062,6655782.42937566,54662,GLASCONT_04900,duo glasbol,G122,,,2150,ZUID,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.19456488872319,4.476643216959215
498347.651528364,6655783.47088844,54663,GLASCONT_04901,duo glasbol,G156,,,2150,ZUID,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.19457075196265,4.4767331217299855
498356.590335884,6655783.95480776,54664,GLASCONT_04902,duo glasbol,G129,,,2150,ZUID,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.19457347620631,4.476813420404156
498824.61341099,6655799.51864217,54665,GLASCONT_04903,duo glasbol,G136,DE ROBIANOSTRAAT,109,2150,ZUID,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.19466109336451,4.481017743221039
499941.272878113,6656235.2093909,54666,GLASCONT_04904,duo glasbol,G115,EUGEEN VERELSTLEI,,2150,ZUID,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.19711376228363,4.491048865885773
499941.794293788,6656232.0399321,54667,GLASCONT_04905,duo glasbol,G096,EUGEEN VERELSTLEI,,2150,ZUID,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.197095920666136,4.4910535498424755
498121.712863628,6656494.4046731,54668,GLASCONT_04906,duo glasbol,G188,FLORIS PRIMSLEI,TO 51,2150,ZUID,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.198572809159316,4.474703480171926
499566.652799892,6655312.03143466,54669,GLASCONT_04907,duo glasbol,G113,LUCIEN HENDRICKXLEI,,2150,ZUID,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.19191668770921,4.487683596465733
499019.293623197,6656517.64952772,54670,GLASCONT_04908,duo glasbol,G112,SPRINKHAANVELDESTRAAT,TO 28,2150,ZUID,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.198703655473395,4.482766585322451
498815.912086843,6656405.64735598,54671,GLASCONT_04909,duo glasbol,G194,WENIGERSTRAAT,,2150,ZUID,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.198073186879505,4.480939577896305
493832.643863753,6658368.46131359,54672,GLASCONT_04910,duo glasbol,D1267,VANDENPEEREBOOMSTRAAT,,2140,MIDDEN,,2024/04/22 22:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.20912076403784,4.436174117799617
492492.013792586,6659339.57511653,54673,GLASCONT_04911,duo glasbol,D3028,PLOEGSTRAAT,27,2018,MIDDEN,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.21458563835351,4.424131032966821
492498.284023139,6659341.66528434,54674,GLASCONT_04912,duo glasbol,D3063,PLOEGSTRAAT,27,2018,MIDDEN,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.21459739992573,4.424187359406228
486995.404614252,6660930.57181373,54675,GLASCONT_04913,mono glasbol wit,M2006,BLANCEFLOERLAAN,,2050,MIDDEN,achter slagboom ( nooddorp ),1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.223537458215,4.37475415260953
486985.252826158,6660930.57176677,54676,GLASCONT_04914,mono glasbol groen,M1672,BLANCEFLOERLAAN,,2050,MIDDEN,Achter de slagboom ( nooddorp ),1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.22353745795081,4.374662957545471
493816.512173688,6672923.41308432,54677,GLASCONT_04915,duo glasbol,D1091,LODEWIJK ANDERSONSTRAAT,thv 11,2180,NOORD,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.290959754944,4.4360292043621765
493809.794228994,6672927.59352134,54678,GLASCONT_04916,duo glasbol,D1258,LODEWIJK ANDERSONSTRAAT,thv 11,2180,NOORD,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.29098323961499,4.435968856038211
494411.778635972,6664711.66682609,54679,GLASCONT_04917,duo glasbol,D1024,NIEUWDREEF,50,2170,NOORD,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.2448049883548,4.441376573974111
483573.783093499,6652114.99562169,54680,GLASCONT_04918,duo glasbol,D3126,JOZEF LEEMANSLAAN,,2660,ZUID,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.17391429093607,4.344017203523884
