X,Y,OBJECTID,Straatnaam,Huisnummer,District,Postcode,Type,Start_Date,End_Date,GISID,Exploitant,AC_DC,Publiek,Autodelen,Taxi,Onst_Offst,NAAM,Opmerking
493847.82767532,6658438.32939043,210095,Vandenpeereboomstraat,90,Borgerhout,2140,Type2,2023-03-14,,EVChargingStation:BE*TCB*E100392*2,Total Belgium,AC,,,,straatparkeren,Vandenpeereboomstraat 90,
494387.876507241,6658593.55632426,210096,Fonteinstraat,108,Borgerhout,2140,Type2,2023-03-14,,EVChargingStation:BE*TCB*E100393*1,Total Belgium,AC,,,,straatparkeren,Fonteinstraat 108,
494387.876507241,6658593.55632426,210097,Fonteinstraat,108,Borgerhout,2140,Type2,2023-03-14,,EVChargingStation:BE*TCB*E100393*2,Total Belgium,AC,,,,straatparkeren,Fonteinstraat 108,
486636.101537559,6655335.08627389,210098,Lodewijk De Raetstraat,4,Antwerpen,2020,Type2,2023-03-24,,EVChargingStation:BE*TCB*E100352*1,Total Belgium,AC,,,,straatparkeren,Lodewijk De Raetstraat 4,
486636.101537559,6655335.08627389,210099,Lodewijk De Raetstraat,4,Antwerpen,2020,Type2,2023-03-24,,EVChargingStation:BE*TCB*E100352*2,Total Belgium,AC,,,,straatparkeren,Lodewijk De Raetstraat 4,
498088.753951594,6656924.84898572,210100,Manebruggestraat,55,Deurne,2100,Type2,2023-03-24,,EVChargingStation:BE*TCB*E100375*1,Total Belgium,AC,,,,straatparkeren,Manebruggestraat 55,
498088.753951594,6656924.84898572,210101,Manebruggestraat,55,Deurne,2100,Type2,2023-03-24,,EVChargingStation:BE*TCB*E100375*2,Total Belgium,AC,,,,straatparkeren,Manebruggestraat 55,
490349.188825656,6656832.00495612,210102,Van Schoonbekestraat,122,Antwerpen Zuid,2018,Type2,2023-03-24,,EVChargingStation:BE*TCB*E100407*1,Total Belgium,AC,,,,straatparkeren,Van Schoonbekestraat 122,
490349.188825656,6656832.00495612,210103,Van Schoonbekestraat,122,Antwerpen Zuid,2018,Type2,2023-03-24,,EVChargingStation:BE*TCB*E100407*2,Total Belgium,AC,,,,straatparkeren,Van Schoonbekestraat 122,
497381.817887507,6657014.98594092,210104,Theo van den Boschstraat,9,Deurne,2100,Type2,2023-03-24,,EVChargingStation:BE*TCB*E100399*1,Total Belgium,AC,,,,straatparkeren,Theo van den Boschstraat 9,
497381.817887507,6657014.98594092,210105,Theo van den Boschstraat,9,Deurne,2100,Type2,2023-03-24,,EVChargingStation:BE*TCB*E100399*2,Total Belgium,AC,,,,straatparkeren,Theo van den Boschstraat 9,
490698.624071462,6660737.21215102,210106,Blindestraat,20,Antwerpen,2000,Type2,2023-03-24,,EVChargingStation:BE*TCB*E100401*1,Total Belgium,AC,,,,straatparkeren,Blindestraat 20,
490698.624071462,6660737.21215102,210107,Blindestraat,20,Antwerpen,2000,Type2,2023-03-24,,EVChargingStation:BE*TCB*E100401*2,Total Belgium,AC,,,,straatparkeren,Blindestraat 20,
498802.007962753,6660681.61096875,210108,Schotensesteenweg,159,Deurne,2100,Type2,2023-03-24,,EVChargingStation:BE*TCB*E100397*1,Total Belgium,AC,,,,straatparkeren,Schotensesteenweg 159,
498802.007962753,6660681.61096875,210109,Schotensesteenweg,159,Deurne,2100,Type2,2023-03-24,,EVChargingStation:BE*TCB*E100397*2,Total Belgium,AC,,,,straatparkeren,Schotensesteenweg 159,
495485.547520504,6669991.4711538,210110,Constant Jordaenslaan,10,Ekeren,2180,Type2,2023-04-17,,EVChargingStation:BE*TCB*E100289*1,Total Belgium,AC,,,,straatparkeren,Constant Jordaenslaan 10,
495485.547520504,6669991.4711538,210111,Constant Jordaenslaan,10,Ekeren,2180,Type2,2023-04-17,,EVChargingStation:BE*TCB*E100289*2,Total Belgium,AC,,,,straatparkeren,Constant Jordaenslaan 10,
491521.754796532,6660317.52120563,210112,Molenbergstraat,10,Antwerpen Centrum,2000,Type2,2023-04-17,,EVChargingStation:BE*TCB*E100358*1,Total Belgium,AC,,,,straatparkeren,Molenbergstraat 10,
491521.754796532,6660317.52120563,210113,Molenbergstraat,10,Antwerpen Centrum,2000,Type2,2023-04-17,,EVChargingStation:BE*TCB*E100358*2,Total Belgium,AC,,,,straatparkeren,Molenbergstraat 10,
492162.444498415,6657085.47105366,210114,Marialei,32,Antwerpen Zuid,2018,Type2,2023-04-17,,EVChargingStation:BE*TCB*E100372*1,Total Belgium,AC,,,,straatparkeren,Marialei 32,
492162.444498415,6657085.47105366,210115,Marialei,32,Antwerpen Zuid,2018,Type2,2023-04-17,,EVChargingStation:BE*TCB*E100372*2,Total Belgium,AC,,,,straatparkeren,Marialei 32,
487674.106921258,6659804.29512578,210116,Alsemstraat,8,Antwerpen Linkeroever,2050,Type2,2023-04-17,,EVChargingStation:BE*TCB*E100367*1,Total Belgium,AC,,,,straatparkeren,Alsemstraat 8,
487674.106921258,6659804.29512578,210117,Alsemstraat,8,Antwerpen Linkeroever,2050,Type2,2023-04-17,,EVChargingStation:BE*TCB*E100367*2,Total Belgium,AC,,,,straatparkeren,Alsemstraat 8,
493927.39826499,6663656.65742169,210118,Bredabaan,191,Merksem,2170,Type2,2023-04-17,,EVChargingStation:BE*TCB*E100403*1,Total Belgium,AC,,,,straatparkeren,Bredabaan 191,
493927.39826499,6663656.65742169,210119,Bredabaan,191,Merksem,2170,Type2,2023-04-17,,EVChargingStation:BE*TCB*E100403*2,Total Belgium,AC,,,,straatparkeren,Bredabaan 191,
495488.09403133,6665990.25072521,210120,Rerum Novarumlaan,122,Antwerpen,2170,Type2,2023-04-17,,EVChargingStation:BE*TCB*E100300*1,Total Belgium,AC,,,,straatparkeren,Rerum Novarumlaan 122,
495488.09403133,6665990.25072521,210121,Rerum Novarumlaan,122,Antwerpen,2170,Type2,2023-04-17,,EVChargingStation:BE*TCB*E100300*2,Total Belgium,AC,,,,straatparkeren,Rerum Novarumlaan 122,
495195.828208989,6664534.38990877,210122,Komiteitstraat,60,Merksem,2170,Type2,2023-04-17,,EVChargingStation:BE*TCB*E100433*1,Total Belgium,AC,,,,straatparkeren,Komiteitstraat 60,
495195.828208989,6664534.38990877,210123,Komiteitstraat,60,Merksem,2170,Type2,2023-04-17,,EVChargingStation:BE*TCB*E100433*2,Total Belgium,AC,,,,straatparkeren,Komiteitstraat 60,
479441.106993768,6685174.01617038,210124,De Keyserhoeve,9,Antwerpen,2040,Type2,2023-04-17,,EVChargingStation:BE*TCB*E100427*1,Total Belgium,AC,,,,straatparkeren,De Keyserhoeve 9,
479441.106993768,6685174.01617038,210125,De Keyserhoeve,9,Antwerpen,2040,Type2,2023-04-17,,EVChargingStation:BE*TCB*E100427*2,Total Belgium,AC,,,,straatparkeren,De Keyserhoeve 9,
487093.767393736,6653260.58674542,210126,Michel Willemsplein,4,Wilrijk,2610,Type2,2023-05-05,,EVChargingStation:BE*TCB*E100385*1,Total Belgium,AC,,,,straatparkeren,Michel Willemsplein 4,
487093.767393736,6653260.58674542,210127,Michel Willemsplein,4,Wilrijk,2610,Type2,2023-05-05,,EVChargingStation:BE*TCB*E100385*2,Total Belgium,AC,,,,straatparkeren,Michel Willemsplein 4,
489486.509640195,6649119.25712169,210128,Kleine doornstraat,102,Wilrijk,2610,Type2,2023-05-15,,EVChargingStation:BE*TCB*E100373*1,Total Belgium,AC,,,,straatparkeren,Kleine doornstraat 102,
489486.509640195,6649119.25712169,210129,Kleine doornstraat,102,Wilrijk,2610,Type2,2023-05-15,,EVChargingStation:BE*TCB*E100373*2,Total Belgium,AC,,,,straatparkeren,Kleine doornstraat 102,
488561.091484707,6650135.6023653,210130,Krijgslaan,245,Wilrijk,2610,Type2,2023-05-15,,EVChargingStation:BE*TCB*E100386*1,Total Belgium,AC,,,,straatparkeren,Krijgslaan 245,
488561.091484707,6650135.6023653,210131,Krijgslaan,245,Wilrijk,2610,Type2,2023-05-15,,EVChargingStation:BE*TCB*E100386*2,Total Belgium,AC,,,,straatparkeren,Krijgslaan 245,
487898.372310188,6651066.06479293,210132,Berkenveldplein,null,Wilrijk,2610,Type2,2023-05-15,,EVChargingStation:BE*TCB*E100387*1,Total Belgium,AC,,,,straatparkeren,Berkenveldplein null,
487898.372310188,6651066.06479293,210133,Berkenveldplein,null,Wilrijk,2610,Type2,2023-05-15,,EVChargingStation:BE*TCB*E100387*2,Total Belgium,AC,,,,straatparkeren,Berkenveldplein null,
490420.1070498,6662104.23798652,210134,Nassaustraat,37,Antwerpen Centrum,2000,Type2,2023-05-17,,EVChargingStation:BE*TCB*E100323*1,Total Belgium,AC,,,,straatparkeren,Nassaustraat 37,
490420.1070498,6662104.23798652,210135,Nassaustraat,37,Antwerpen Centrum,2000,Type2,2023-05-17,,EVChargingStation:BE*TCB*E100323*2,Total Belgium,AC,,,,straatparkeren,Nassaustraat 37,
491126.935789759,6658316.31966437,210136,Bexstraat,41,Antwerpen,2018,Type2,2023-05-17,,EVChargingStation:BE*TCB*E100402*1,Total Belgium,AC,,,,straatparkeren,Bexstraat 41,
491126.935789759,6658316.31966437,210137,Bexstraat,41,Antwerpen,2018,Type2,2023-05-17,,EVChargingStation:BE*TCB*E100402*2,Total Belgium,AC,,,,straatparkeren,Bexstraat 41,
495137.595773635,6657614.1157879,210138,Berchemlei,164,Borgerhout,2140,Type2,2023-05-17,,EVChargingStation:BE*TCB*E100425*1,Total Belgium,AC,,,,straatparkeren,Berchemlei 164,
495137.595773635,6657614.1157879,210139,Berchemlei,164,Borgerhout,2140,Type2,2023-05-17,,EVChargingStation:BE*TCB*E100425*2,Total Belgium,AC,,,,straatparkeren,Berchemlei 164,
495260.479421424,6659057.89905542,210140,Collegelaan,12,Borgerhout,2140,Type2,2023-05-17,,EVChargingStation:BE*TCB*E100428*1,Total Belgium,AC,,,,straatparkeren,Collegelaan 12,
495260.479421424,6659057.89905542,210141,Collegelaan,12,Borgerhout,2140,Type2,2023-05-17,,EVChargingStation:BE*TCB*E100428*2,Total Belgium,AC,,,,straatparkeren,Collegelaan 12,
489840.458274109,6657652.7507409,210142,Solvynsstraat,80,Antwerpen,2018,Type2,2023-06-21,,EVChargingStation:BE*TCB*E100371*1,Total Belgium,AC,,,,straatparkeren,Solvynsstraat 80,
489840.458274109,6657652.7507409,210143,Solvynsstraat,80,Antwerpen,2018,Type2,2023-06-21,,EVChargingStation:BE*TCB*E100371*2,Total Belgium,AC,,,,straatparkeren,Solvynsstraat 80,
493329.489952341,6660230.05951537,210144,Lovelingstraat,54,Antwerpen,2060,Type2,2023-06-21,,EVChargingStation:BE*TCB*E100350*1,Total Belgium,AC,,,,straatparkeren,Lovelingstraat 54,
493329.489952341,6660230.05951537,210145,Lovelingstraat,54,Antwerpen,2060,Type2,2023-06-21,,EVChargingStation:BE*TCB*E100350*2,Total Belgium,AC,,,,straatparkeren,Lovelingstraat 54,
492956.168852823,6658390.2031125,210146,Magdalenastraat,51,Antwerpen,2018,Type2,2023-06-21,,EVChargingStation:BE*TCB*E100426*1,Total Belgium,AC,,,,straatparkeren,Magdalenastraat 51,
492956.168852823,6658390.2031125,210147,Magdalenastraat,51,Antwerpen,2018,Type2,2023-06-21,,EVChargingStation:BE*TCB*E100426*2,Total Belgium,AC,,,,straatparkeren,Magdalenastraat 51,
494151.451018918,6653738.17409487,210148,Fruithoflaan,85,Berchem,2600,Type2,2023-06-21,,EVChargingStation:BE*TCB*E100435*1,Total Belgium,AC,,,,straatparkeren,Fruithoflaan 85,
494151.451018918,6653738.17409487,210149,Fruithoflaan,85,Berchem,2600,Type2,2023-06-21,,EVChargingStation:BE*TCB*E100435*2,Total Belgium,AC,,,,straatparkeren,Fruithoflaan 85,
487838.181342276,6660279.55474379,210150,Waterhoenlaan,13,Antwerpen,2050,Type2,2023-06-21,,EVChargingStation:BE*TCB*E100384*1,Total Belgium,AC,,,,straatparkeren,Waterhoenlaan 13,
487838.181342276,6660279.55474379,210151,Waterhoenlaan,13,Antwerpen,2050,Type2,2023-06-21,,EVChargingStation:BE*TCB*E100384*2,Total Belgium,AC,,,,straatparkeren,Waterhoenlaan 13,
493293.978446048,6659711.41387258,210152,Helmstraat,26,Borgerhout,2140,Type2,2023-06-23,,EVChargingStation:BE*TCB*E100382*1,Total Belgium,AC,,,,straatparkeren,Helmstraat 26,
493293.978446048,6659711.41387258,210153,Helmstraat,26,Borgerhout,2140,Type2,2023-06-23,,EVChargingStation:BE*TCB*E100382*2,Total Belgium,AC,,,,straatparkeren,Helmstraat 26,
488713.437673172,6658933.16997466,210154,Cockerillkaai,12,Antwerpen,2000,Type2,2023-07-06,,EVChargingStation:BE*TCB*E100417*1,Total Belgium,AC,,,,straatparkeren,Cockerillkaai 12,
488713.437673172,6658933.16997466,210155,Cockerillkaai,12,Antwerpen,2000,Type2,2023-07-06,,EVChargingStation:BE*TCB*E100417*2,Total Belgium,AC,,,,straatparkeren,Cockerillkaai 12,
489735.94165583,6658674.22294082,210156,Vrijheidstraat,35,Antwerpen Centrum,2000,Type2,2023-07-06,,EVChargingStation:BE*TCB*E100419*1,Total Belgium,AC,,,,straatparkeren,Vrijheidstraat 35,
489735.94165583,6658674.22294082,210157,Vrijheidstraat,35,Antwerpen Centrum,2000,Type2,2023-07-06,,EVChargingStation:BE*TCB*E100419*2,Total Belgium,AC,,,,straatparkeren,Vrijheidstraat 35,
491532.848913263,6660819.93215151,210158,,,Antwerpen,2000,Type2,2023-07-06,,EVChargingStation:BE*TCB*E100415*1,Total Belgium,AC,,,,straatparkeren, ,
491532.848913263,6660819.93215151,210159,,,Antwerpen,2000,Type2,2023-07-06,,EVChargingStation:BE*TCB*E100415*2,Total Belgium,AC,,,,straatparkeren, ,
490780.261626168,6656791.34253718,210160,Harmoniestraat,124,Antwerpen,2018,Type2,2023-07-06,,EVChargingStation:BE*TCB*E100202*1,Total Belgium,AC,,,,straatparkeren,Harmoniestraat 124,
490780.261626168,6656791.34253718,210161,Harmoniestraat,124,Antwerpen,2018,Type2,2023-07-06,,EVChargingStation:BE*TCB*E100202*2,Total Belgium,AC,,,,straatparkeren,Harmoniestraat 124,
487861.855458825,6660282.26658015,210162,Waterhoenlaan,13,Antwerpen,2050,Type2,2023-07-06,,EVChargingStation:BE-TCB*E100384*2,Total Belgium,AC,,,,straatparkeren,Waterhoenlaan 13,
490816.623848055,6661111.49404489,210163,Venusstraat,12,Antwerpen,2000,Type2,2023-07-06,,EVChargingStation:BE*TCB*E100436*1,Total Belgium,AC,,,,straatparkeren,Venusstraat 12,
490816.623848055,6661111.49404489,210164,Venusstraat,12,Antwerpen,2000,Type2,2023-07-06,,EVChargingStation:BE*TCB*E100436*2,Total Belgium,AC,,,,straatparkeren,Venusstraat 12,
491875.858531555,6656536.52904373,210165,Wijnstraat,33,Berchem,2600,Type2,2023-08-31,,EVChargingStation:BE*TCB*E100353*1,Total Belgium,AC,,,,straatparkeren,Wijnstraat 33,
491875.858531555,6656536.52904373,210166,Wijnstraat,33,Berchem,2600,Type2,2023-08-31,,EVChargingStation:BE*TCB*E100353*2,Total Belgium,AC,,,,straatparkeren,Wijnstraat 33,
490250.458584166,6659581.25036157,210167,Oudaan,35,Antwerpen,2000,Type2,2023-09-29,,EVChargingStation:BE*TCB*E100408*1,Total Belgium,AC,,,,straatparkeren,Oudaan 35,
490250.458584166,6659581.25036157,210168,Oudaan,35,Antwerpen,2000,Type2,2023-09-29,,EVChargingStation:BE*TCB*E100408*2,Total Belgium,AC,,,,straatparkeren,Oudaan 35,
485427.653261241,6653736.14464724,210169,Haspengouwstraat,21,Hoboken,2660,Type2,2023-09-29,,EVChargingStation:BE*TCB*E100455*1,Total Belgium,AC,,,,straatparkeren,Haspengouwstraat 21,
485427.653261241,6653736.14464724,210170,Haspengouwstraat,21,Hoboken,2660,Type2,2023-09-29,,EVChargingStation:BE*TCB*E100455*2,Total Belgium,AC,,,,straatparkeren,Haspengouwstraat 21,
491442.503726958,6658321.74235698,210171,Jacob Jordaenstraat,76,Antwerpen,2018,Type2,2023-09-29,,EVChargingStation:BE*TCB*E100451*1,Total Belgium,AC,,,,straatparkeren,Jacob Jordaenstraat 76,
491442.503726958,6658321.74235698,210172,Jacob Jordaenstraat,76,Antwerpen,2018,Type2,2023-09-29,,EVChargingStation:BE*TCB*E100451*2,Total Belgium,AC,,,,straatparkeren,Jacob Jordaenstraat 76,
488574.098867378,6657712.3956084,210173,Emiel Banningstraat,44,Antwerpen Centrum,2000,Type2,2023-10-02,,EVChargingStation:BE*TCB*E100446*1,Total Belgium,AC,,,,straatparkeren,Emiel Banningstraat 44,
488574.098867378,6657712.3956084,210174,Emiel Banningstraat,44,Antwerpen Centrum,2000,Type2,2023-10-02,,EVChargingStation:BE*TCB*E100446*2,Total Belgium,AC,,,,straatparkeren,Emiel Banningstraat 44,
494333.786856912,6658758.95432906,210175,Oudstrijdersstraat,32,Borgerhout,2140,Type2,2023-10-02,,EVChargingStation:BE*TCB*E100442*1,Total Belgium,AC,,,,straatparkeren,Oudstrijdersstraat 32,
494333.786856912,6658758.95432906,210176,Oudstrijdersstraat,32,Borgerhout,2140,Type2,2023-10-02,,EVChargingStation:BE*TCB*E100442*2,Total Belgium,AC,,,,straatparkeren,Oudstrijdersstraat 32,
492432.946682076,6657501.60722133,210177,Van Diepenbeeckstraat,97,Antwerpen,2018,Type2,2023-10-03,,EVChargingStation:BE*TCB*E100421*1,Total Belgium,AC,,,,straatparkeren,Van Diepenbeeckstraat 97,
492432.946682076,6657501.60722133,210178,Van Diepenbeeckstraat,97,Antwerpen,2018,Type2,2023-10-03,,EVChargingStation:BE*TCB*E100421*2,Total Belgium,AC,,,,straatparkeren,Van Diepenbeeckstraat 97,
489950.601762614,6657174.93255681,210179,Ballaarstraat,105,Antwerpen,2018,Type2,2023-10-03,,EVChargingStation:BE*TCB*E100411*1,Total Belgium,AC,,,,straatparkeren,Ballaarstraat 105,
489950.601762614,6657174.93255681,210180,Ballaarstraat,105,Antwerpen,2018,Type2,2023-10-03,,EVChargingStation:BE*TCB*E100411*2,Total Belgium,AC,,,,straatparkeren,Ballaarstraat 105,
496898.144548103,6665841.66717542,210181,Wildert,48,Merksem,2170,Type2,2023-10-03,,EVChargingStation:BE*TCB*E100416*1,Total Belgium,AC,,,,straatparkeren,Wildert 48,
496898.144548103,6665841.66717542,210182,Wildert,48,Merksem,2170,Type2,2023-10-03,,EVChargingStation:BE*TCB*E100416*2,Total Belgium,AC,,,,straatparkeren,Wildert 48,
497582.572553032,6661170.48340387,210183,Louis Van Craenstraat,8,Deurne,2100,Type2,2023-10-03,,EVChargingStation:BE*TCB*E100454*1,Total Belgium,AC,,,,straatparkeren,Louis Van Craenstraat 8,
497582.572553032,6661170.48340387,210184,Louis Van Craenstraat,8,Deurne,2100,Type2,2023-10-03,,EVChargingStation:BE*TCB*E100454*2,Total Belgium,AC,,,,straatparkeren,Louis Van Craenstraat 8,
490367.07762187,6657915.05400716,210185,Jozef De Bomstraat,30,Antwerpen Zuid,2018,Type2,2023-10-03,,EVChargingStation:BE*TCB*E100413*1,Total Belgium,AC,,,,straatparkeren,Jozef De Bomstraat 30,
490367.07762187,6657915.05400716,210186,Jozef De Bomstraat,30,Antwerpen Zuid,2018,Type2,2023-10-03,,EVChargingStation:BE*TCB*E100413*2,Total Belgium,AC,,,,straatparkeren,Jozef De Bomstraat 30,
497886.887435138,6661346.78272868,210187,Baron Leroystraat,95,Deurne,2100,Type2,2023-10-03,,EVChargingStation:BE*TCB*E100438*1,Total Belgium,AC,,,,straatparkeren,Baron Leroystraat 95,
497886.887435138,6661346.78272868,210188,Baron Leroystraat,95,Deurne,2100,Type2,2023-10-03,,EVChargingStation:BE*TCB*E100438*2,Total Belgium,AC,,,,straatparkeren,Baron Leroystraat 95,
495363.458131448,6662492.82255422,210189,Van Duyststraat,147,Deurne,2100,Type2,2023-10-04,,EVChargingStation:BE*TCB*E100404*1,Total Belgium,AC,,,,straatparkeren,Van Duyststraat 147,
495363.458131448,6662492.82255422,210190,Van Duyststraat,147,Deurne,2100,Type2,2023-10-04,,EVChargingStation:BE*TCB*E100404*2,Total Belgium,AC,,,,straatparkeren,Van Duyststraat 147,
496721.062480144,6656850.30094458,210191,Waalhofstraat,1,Deurne,2100,Type2,2023-10-04,,EVChargingStation:BE*TCB*E100406*1,Total Belgium,AC,,,,straatparkeren,Waalhofstraat 1,
496721.062480144,6656850.30094458,210192,Waalhofstraat,1,Deurne,2100,Type2,2023-10-04,,EVChargingStation:BE*TCB*E100406*2,Total Belgium,AC,,,,straatparkeren,Waalhofstraat 1,
492391.649308088,6656905.87472492,210193,Boomgaardstraat,95,Berchem,2600,Type2,2023-10-05,,EVChargingStation:BE*TCB*E100363*1,Total Belgium,AC,,,,straatparkeren,Boomgaardstraat 95,
492391.649308088,6656905.87472492,210194,Boomgaardstraat,95,Berchem,2600,Type2,2023-10-05,,EVChargingStation:BE*TCB*E100363*2,Total Belgium,AC,,,,straatparkeren,Boomgaardstraat 95,
489180.49811157,6654404.81552014,210195,Kruishofstraat,34,Antwerpen Kiel,2020,Type2,2023-10-05,,EVChargingStation:BE*TCB*E100430*1,Total Belgium,AC,,,,straatparkeren,Kruishofstraat 34,
489180.49811157,6654404.81552014,210196,Kruishofstraat,34,Antwerpen Kiel,2020,Type2,2023-10-05,,EVChargingStation:BE*TCB*E100430*2,Total Belgium,AC,,,,straatparkeren,Kruishofstraat 34,
488932.821948327,6657487.37548932,210197,Montignystraat,31,Antwerpen,2018,Type2,2023-10-05,,EVChargingStation:BE*TCB*E100383*1,Total Belgium,AC,,,,straatparkeren,Montignystraat 31,
488932.821948327,6657487.37548932,210198,Montignystraat,31,Antwerpen,2018,Type2,2023-10-05,,EVChargingStation:BE*TCB*E100383*2,Total Belgium,AC,,,,straatparkeren,Montignystraat 31,
490133.466712167,6657369.44519307,210199,Ballaarstraat,45,Antwerpen,2018,Type2,2023-10-06,,EVChargingStation:BE*TCB*E100410*1,Total Belgium,AC,,,,straatparkeren,Ballaarstraat 45,
490133.466712167,6657369.44519307,210200,Ballaarstraat,45,Antwerpen,2018,Type2,2023-10-06,,EVChargingStation:BE*TCB*E100410*2,Total Belgium,AC,,,,straatparkeren,Ballaarstraat 45,
497586.605179044,6656405.05779679,210201,,,Deurne,2100,Type2,2023-10-06,,EVChargingStation:BE*TCB*E100400*1,Total Belgium,AC,,,,straatparkeren, ,
497586.605179044,6656405.05779679,210202,,,Deurne,2100,Type2,2023-10-06,,EVChargingStation:BE*TCB*E100400*2,Total Belgium,AC,,,,straatparkeren, ,
497785.024335271,6660564.3136452,210203,Venneborglaan,49,Deurne,2100,Type2,2023-10-09,,EVChargingStation:BE*TCB*E100445*1,Total Belgium,AC,,,,straatparkeren,Venneborglaan 49,
497785.024335271,6660564.3136452,210204,Venneborglaan,49,Deurne,2100,Type2,2023-10-09,,EVChargingStation:BE*TCB*E100445*2,Total Belgium,AC,,,,straatparkeren,Venneborglaan 49,
488654.621005213,6651051.16553846,210205,Jozef Cuyversstraat,2,Wilrijk,2610,Type2,2024-01-17,,EVChargingStation:BE*TCB*E100432*1,Total Belgium,AC,,,,straatparkeren,Jozef Cuyversstraat 2,
488654.621005213,6651051.16553846,210206,Jozef Cuyversstraat,2,Wilrijk,2610,Type2,2024-01-17,,EVChargingStation:BE*TCB*E100432*2,Total Belgium,AC,,,,straatparkeren,Jozef Cuyversstraat 2,
491658.544919297,6659302.62302938,210207,Korte Herentalsestraat,17,Antwerpen Zuid,2018,Type2,2024-01-17,,EVChargingStation:BE*TCB*E100459*1,Total Belgium,AC,,,,straatparkeren,Korte Herentalsestraat 17,
491658.544919297,6659302.62302938,210208,Korte Herentalsestraat,17,Antwerpen Zuid,2018,Type2,2024-01-17,,EVChargingStation:BE*TCB*E100459*2,Total Belgium,AC,,,,straatparkeren,Korte Herentalsestraat 17,
494458.049021287,6655794.49854442,210209,Helderstraat,39,Berchem,2600,Type2,2024-01-17,,EVChargingStation:BE*TCB*E100311*1,Total Belgium,AC,,,,straatparkeren,Helderstraat 39,
494458.049021287,6655794.49854442,210210,Helderstraat,39,Berchem,2600,Type2,2024-01-17,,EVChargingStation:BE*TCB*E100311*2,Total Belgium,AC,,,,straatparkeren,Helderstraat 39,
